interaction_id,date_id,account_id,channel_id,interaction_type,interaction_rating
6144,108,7919,5,Branch Visit,4
6145,238,20430,4,ATM Transaction,3
6146,70,23424,5,Branch Visit,4
6147,201,8795,3,Branch Visit,1
6148,75,28785,1,Online Query,2
6149,263,13435,1,ATM Transaction,4
6150,252,3066,2,Online Query,5
6151,30,3494,2,Support Call,3
6152,320,7521,2,Branch Visit,4
6153,66,15526,2,Branch Visit,4
6154,175,137,1,Support Call,3
6155,192,15945,3,Branch Visit,3
6156,360,5896,2,Branch Visit,2
6157,65,11936,5,Support Call,4
6158,125,4924,5,ATM Transaction,3
6159,334,16958,2,Online Query,1
6160,12,3808,1,ATM Transaction,5
6161,170,12993,1,ATM Transaction,5
6162,301,27940,1,Support Call,4
6163,102,25579,3,Branch Visit,1
6164,232,7519,5,ATM Transaction,2
6165,330,20690,2,Online Query,5
6166,275,10894,4,Branch Visit,5
6167,288,21119,4,Support Call,5
6168,65,21240,1,ATM Transaction,4
6169,203,10072,4,ATM Transaction,2
6170,290,19214,2,Branch Visit,1
6171,319,27358,3,Online Query,2
6172,44,27310,4,Online Query,2
6173,199,8263,4,Support Call,2
6174,306,17985,3,Support Call,3
6175,119,26580,4,Online Query,3
6176,166,14835,4,Branch Visit,1
6177,13,6779,1,Support Call,3
6178,69,24522,5,Branch Visit,1
6179,87,24652,5,ATM Transaction,3
6180,253,7200,1,Branch Visit,4
6181,254,1142,1,Support Call,3
6182,261,18863,2,ATM Transaction,3
6183,327,25976,2,Online Query,5
6184,294,27763,2,ATM Transaction,3
6185,1,18383,5,Branch Visit,3
6186,268,1574,5,Support Call,3
6187,92,27057,3,Support Call,1
6188,282,23201,1,Support Call,4
6189,206,29158,1,ATM Transaction,1
6190,80,22377,3,ATM Transaction,3
6191,273,6930,5,Online Query,2
6192,156,9943,3,Branch Visit,2
6193,218,8574,5,Online Query,3
6194,127,12770,2,Support Call,5
6195,254,13468,2,Branch Visit,5
6196,304,18947,3,Branch Visit,5
6197,207,1893,4,Support Call,2
6198,149,13086,1,Branch Visit,4
6199,284,15077,2,Online Query,4
6200,196,5218,4,ATM Transaction,5
6201,48,22450,4,Branch Visit,5
6202,311,28833,3,Support Call,5
6203,308,8716,3,ATM Transaction,1
6204,356,9548,4,ATM Transaction,2
6205,276,14005,1,Support Call,1
6206,13,12093,3,Support Call,2
6207,122,2225,1,Online Query,1
6208,122,17276,1,Support Call,5
6209,157,26173,1,Branch Visit,3
6210,316,21814,1,Branch Visit,1
6211,299,12366,5,Online Query,2
6212,346,28185,2,Online Query,5
6213,136,26423,2,Support Call,2
6214,13,14426,5,Online Query,2
6215,356,24659,1,Branch Visit,4
6216,160,3534,4,ATM Transaction,2
6217,185,11746,4,ATM Transaction,4
6218,186,19198,4,Branch Visit,1
6219,159,23905,5,Branch Visit,5
6220,255,24869,3,Online Query,5
6221,64,25092,2,ATM Transaction,4
6222,37,16168,4,Support Call,5
6223,95,20627,5,Online Query,4
6224,354,13549,3,Branch Visit,4
6225,21,17972,3,Support Call,2
6226,281,26288,4,Online Query,2
6227,111,1456,4,ATM Transaction,1
6228,254,17794,4,Online Query,4
6229,270,16834,1,ATM Transaction,3
6230,59,23608,1,ATM Transaction,5
6231,128,6056,1,Branch Visit,1
6232,142,14025,4,ATM Transaction,2
6233,141,23313,4,Branch Visit,1
6234,280,11189,3,Support Call,2
6235,355,7422,3,Support Call,2
6236,86,15613,4,ATM Transaction,3
6237,240,12594,2,Online Query,2
6238,145,20226,4,Branch Visit,5
6239,360,8109,2,Branch Visit,2
6240,31,2986,1,Branch Visit,5
6241,203,9491,1,Branch Visit,1
6242,152,13989,2,Support Call,2
6243,40,27934,4,Branch Visit,5
6244,354,1906,1,Branch Visit,2
6245,360,12376,1,Support Call,2
6246,275,26598,2,Branch Visit,1
6247,79,18275,1,Support Call,5
6248,295,22168,4,Branch Visit,4
6249,58,8043,2,Support Call,4
6250,51,13248,3,Branch Visit,1
6251,8,4457,1,Support Call,3
6252,302,23898,2,Branch Visit,1
6253,163,16037,2,Branch Visit,2
6254,274,11511,2,ATM Transaction,2
6255,28,17652,3,ATM Transaction,5
6256,177,2866,1,Support Call,4
6257,44,28858,3,Support Call,2
6258,364,29028,4,Online Query,1
6259,232,3819,1,Branch Visit,1
6260,348,13885,1,Online Query,5
6261,8,25014,5,Branch Visit,5
6262,235,28208,2,Support Call,2
6263,153,4750,4,Support Call,1
6264,114,12849,5,Branch Visit,4
6265,83,27727,4,Support Call,3
6266,363,7414,5,Online Query,1
6267,190,640,3,ATM Transaction,5
6268,4,8743,1,Branch Visit,4
6269,345,18981,5,ATM Transaction,4
6270,64,23000,1,ATM Transaction,1
6271,55,25273,1,ATM Transaction,3
6272,93,10620,5,Online Query,1
6273,334,20341,3,Support Call,1
6274,323,9807,2,ATM Transaction,4
6275,112,23745,5,Branch Visit,3
6276,63,21050,3,Support Call,1
6277,361,10036,3,Online Query,3
6278,201,9737,4,Online Query,1
6279,142,5883,5,Support Call,3
6280,189,5239,5,ATM Transaction,2
6281,187,29746,5,Online Query,3
6282,25,10614,4,ATM Transaction,5
6283,351,21812,3,Branch Visit,5
6284,126,2434,5,Branch Visit,4
6285,288,14541,5,ATM Transaction,4
6286,364,23404,3,ATM Transaction,5
6287,3,28314,5,Online Query,3
6288,45,27942,1,Online Query,5
6289,316,28455,4,Branch Visit,3
6290,277,10786,1,Support Call,5
6291,205,10535,5,ATM Transaction,1
6292,303,14872,5,Online Query,5
6293,304,8361,2,ATM Transaction,1
6294,300,8178,3,Support Call,2
6295,139,15873,4,Online Query,1
6296,121,11780,1,Branch Visit,3
6297,232,24414,2,Branch Visit,4
6298,133,17825,1,ATM Transaction,1
6299,280,6167,1,ATM Transaction,2
6300,295,15985,1,Branch Visit,4
6301,50,21488,2,Online Query,5
6302,318,26406,3,Support Call,5
6303,330,14889,3,Support Call,5
6304,234,10322,3,Support Call,1
6305,214,11472,2,Online Query,3
6306,354,28077,2,Online Query,1
6307,334,5463,5,Support Call,3
6308,112,3432,5,Support Call,4
6309,201,10080,4,Branch Visit,3
6310,63,23418,2,Support Call,4
6311,214,8562,3,Branch Visit,1
6312,1,3504,4,Support Call,4
6313,80,9591,2,Support Call,4
6314,38,6629,3,Online Query,4
6315,45,25279,1,Branch Visit,3
6316,112,19496,4,Online Query,2
6317,269,17683,1,ATM Transaction,1
6318,243,7470,5,Online Query,3
6319,124,1034,1,Branch Visit,1
6320,257,17332,4,Branch Visit,5
6321,8,4997,2,ATM Transaction,1
6322,148,10368,4,Online Query,1
6323,30,8407,4,ATM Transaction,4
6324,275,5701,4,Support Call,5
6325,184,10993,3,Branch Visit,2
6326,45,22569,3,Branch Visit,4
6327,233,6038,5,Branch Visit,5
6328,157,544,4,Support Call,3
6329,143,9566,1,ATM Transaction,4
6330,21,9284,3,Branch Visit,5
6331,222,11074,4,ATM Transaction,2
6332,59,25464,5,Branch Visit,5
6333,158,19599,2,Branch Visit,4
6334,60,5274,3,Online Query,3
6335,40,20649,5,Online Query,1
6336,349,213,1,Support Call,4
6337,258,25243,5,Branch Visit,3
6338,151,27014,3,Support Call,4
6339,152,11135,1,Branch Visit,4
6340,43,9741,5,ATM Transaction,1
6341,87,22426,3,ATM Transaction,3
6342,133,5631,5,ATM Transaction,2
6343,20,1609,2,Support Call,1
6344,264,21942,4,Support Call,5
6345,112,24231,2,ATM Transaction,2
6346,157,22525,3,Support Call,5
6347,36,20662,4,Online Query,4
6348,328,10764,2,Online Query,1
6349,52,19257,1,Online Query,1
6350,272,5334,4,ATM Transaction,4
6351,321,28707,1,ATM Transaction,1
6352,205,4344,3,ATM Transaction,2
6353,351,3461,1,Support Call,4
6354,93,8716,5,Branch Visit,5
6355,66,18312,2,ATM Transaction,5
6356,329,3636,4,Online Query,4
6357,89,11609,4,Branch Visit,5
6358,118,18744,2,Support Call,1
6359,259,26121,1,Branch Visit,4
6360,112,460,4,Branch Visit,2
6361,56,4047,1,Branch Visit,3
6362,74,22378,2,Support Call,3
6363,245,18888,2,Online Query,5
6364,173,23576,1,Branch Visit,4
6365,159,14924,1,Branch Visit,1
6366,13,4016,1,Branch Visit,5
6367,290,16521,4,ATM Transaction,1
6368,91,10152,5,Online Query,4
6369,267,4326,4,Branch Visit,1
6370,241,28623,2,Support Call,2
6371,139,395,1,ATM Transaction,5
6372,93,22442,3,Online Query,3
6373,335,27395,5,Branch Visit,5
6374,318,20572,3,Branch Visit,4
6375,277,27517,2,ATM Transaction,1
6376,231,20106,5,ATM Transaction,2
6377,64,12454,4,Branch Visit,5
6378,312,2329,5,Branch Visit,4
6379,45,24325,1,Support Call,4
6380,25,24453,1,ATM Transaction,4
6381,364,21755,1,Support Call,1
6382,145,16556,5,Online Query,2
6383,278,10546,5,Branch Visit,4
6384,182,28202,5,Support Call,5
6385,144,27665,3,Online Query,2
6386,210,12959,4,ATM Transaction,2
6387,290,9197,4,ATM Transaction,5
6388,16,16225,3,Online Query,2
6389,64,12076,2,ATM Transaction,4
6390,86,13031,5,Online Query,3
6391,84,5271,2,Branch Visit,3
6392,344,1133,3,Online Query,3
6393,362,24333,1,Online Query,5
6394,284,707,3,Support Call,2
6395,3,17531,2,Branch Visit,5
6396,204,3582,3,ATM Transaction,4
6397,78,23700,1,Support Call,1
6398,165,17345,1,Branch Visit,1
6399,282,28818,2,Branch Visit,1
6400,246,16964,4,Support Call,5
6401,278,19241,2,Online Query,2
6402,333,25423,1,Branch Visit,1
6403,66,15666,1,Online Query,3
6404,191,10988,4,Online Query,5
6405,302,6949,1,Branch Visit,3
6406,289,29598,1,ATM Transaction,2
6407,232,19850,5,Online Query,3
6408,264,25577,1,Branch Visit,2
6409,129,11674,1,Support Call,3
6410,341,8872,4,Online Query,5
6411,79,26293,2,Online Query,5
6412,186,4198,1,Support Call,3
6413,346,8223,3,Online Query,5
6414,347,9573,1,Branch Visit,4
6415,90,20843,5,Branch Visit,2
6416,13,29846,5,Branch Visit,1
6417,168,19192,3,Branch Visit,1
6418,140,9629,3,Branch Visit,2
6419,247,7877,1,Support Call,2
6420,48,12269,1,Branch Visit,5
6421,239,28574,1,Support Call,3
6422,226,16101,3,Support Call,1
6423,200,11818,3,Support Call,1
6424,140,25514,3,Support Call,1
6425,1,6694,5,Branch Visit,2
6426,344,18302,4,Support Call,4
6427,232,11135,4,Branch Visit,4
6428,16,5729,3,ATM Transaction,1
6429,285,10059,2,Support Call,5
6430,219,6047,2,Support Call,3
6431,256,11787,4,Support Call,5
6432,117,20617,5,Online Query,1
6433,184,6801,5,ATM Transaction,1
6434,107,21600,4,ATM Transaction,5
6435,271,26463,1,Online Query,1
6436,191,11771,1,ATM Transaction,5
6437,294,4564,4,ATM Transaction,3
6438,83,1209,5,Branch Visit,5
6439,317,24605,3,Support Call,5
6440,50,20771,5,Branch Visit,2
6441,273,29620,2,Online Query,3
6442,285,14536,2,Online Query,2
6443,94,21682,3,Support Call,1
6444,172,3363,2,Support Call,2
6445,207,13909,5,Online Query,4
6446,107,10948,5,Online Query,1
6447,59,20611,4,Online Query,4
6448,264,495,3,Branch Visit,4
6449,141,27893,5,Support Call,2
6450,318,26685,2,Support Call,5
6451,124,9191,1,Online Query,5
6452,108,18918,2,Support Call,2
6453,280,23438,4,Support Call,1
6454,279,4538,4,ATM Transaction,1
6455,76,2619,2,Support Call,5
6456,214,13690,1,Branch Visit,2
6457,321,21194,1,ATM Transaction,3
6458,96,23711,3,Online Query,4
6459,23,12731,3,Support Call,2
6460,78,9860,3,Support Call,3
6461,310,2959,3,Branch Visit,2
6462,159,9574,4,Support Call,5
6463,165,25470,1,Online Query,4
6464,111,25460,2,ATM Transaction,5
6465,311,11646,5,ATM Transaction,3
6466,242,27176,3,ATM Transaction,2
6467,355,14151,2,Support Call,1
6468,258,3291,5,ATM Transaction,5
6469,236,15327,5,Branch Visit,3
6470,42,19401,3,ATM Transaction,1
6471,97,8276,5,Online Query,2
6472,114,26997,3,ATM Transaction,5
6473,130,18980,2,Branch Visit,2
6474,48,29529,2,Branch Visit,2
6475,174,28690,2,Support Call,4
6476,28,17133,5,Online Query,1
6477,128,29099,3,ATM Transaction,3
6478,191,24556,4,Support Call,4
6479,157,28611,1,ATM Transaction,1
6480,77,25685,4,Support Call,2
6481,230,13220,5,Online Query,4
6482,237,12693,3,ATM Transaction,5
6483,343,24173,1,Online Query,4
6484,239,1797,2,Branch Visit,1
6485,251,17487,3,Online Query,2
6486,83,10323,5,Branch Visit,5
6487,41,24445,5,ATM Transaction,4
6488,252,19679,2,Branch Visit,1
6489,20,13266,2,Online Query,2
6490,211,22727,3,Support Call,4
6491,179,5947,3,Support Call,2
6492,102,24013,5,ATM Transaction,4
6493,187,146,2,ATM Transaction,1
6494,165,6306,5,ATM Transaction,3
6495,158,24943,1,ATM Transaction,3
6496,341,11741,5,ATM Transaction,5
6497,192,11552,3,ATM Transaction,4
6498,255,26108,3,Branch Visit,5
6499,31,9583,2,Branch Visit,2
6500,248,8473,5,Online Query,2
6501,332,9879,1,Support Call,5
6502,275,29669,1,Support Call,3
6503,351,20607,2,Branch Visit,3
6504,358,8656,4,Support Call,1
6505,318,29656,2,Branch Visit,5
6506,218,19614,1,Support Call,5
6507,322,15183,4,Support Call,1
6508,300,18622,3,Branch Visit,1
6509,180,29873,2,Branch Visit,5
6510,315,28205,3,ATM Transaction,4
6511,315,22459,1,Support Call,5
6512,188,11119,3,Online Query,1
6513,10,18677,2,Support Call,3
6514,69,24915,1,Support Call,2
6515,291,11570,3,Online Query,3
6516,10,21412,5,Support Call,5
6517,182,14852,4,Branch Visit,4
6518,26,3497,5,ATM Transaction,1
6519,78,14281,4,Online Query,4
6520,332,9563,5,ATM Transaction,1
6521,281,11409,1,ATM Transaction,2
6522,287,7633,4,Support Call,3
6523,224,21531,4,Online Query,2
6524,256,9122,5,Support Call,5
6525,239,25706,3,Branch Visit,2
6526,176,29675,4,ATM Transaction,2
6527,16,19556,4,Support Call,4
6528,214,20443,5,Branch Visit,1
6529,26,16518,4,Branch Visit,4
6530,350,13828,5,Online Query,2
6531,342,17110,4,Online Query,5
6532,242,11911,3,Online Query,1
6533,99,9817,3,Support Call,4
6534,167,28542,4,Online Query,2
6535,275,965,5,Branch Visit,2
6536,235,26210,2,Support Call,5
6537,72,23722,1,Online Query,1
6538,276,7465,1,Online Query,3
6539,304,16832,4,Branch Visit,2
6540,353,21905,5,Branch Visit,3
6541,57,8472,4,ATM Transaction,4
6542,280,17944,4,Branch Visit,5
6543,251,10458,1,Support Call,5
6544,6,11495,4,ATM Transaction,4
6545,94,21651,3,Online Query,2
6546,306,10115,1,Online Query,2
6547,323,29943,2,Branch Visit,4
6548,260,13013,4,Support Call,1
6549,1,20628,2,ATM Transaction,3
6550,329,2594,1,Branch Visit,4
6551,95,19555,1,ATM Transaction,3
6552,176,24245,3,Online Query,4
6553,76,20627,2,Online Query,1
6554,41,6776,1,Support Call,5
6555,232,18893,5,ATM Transaction,1
6556,154,28499,1,ATM Transaction,3
6557,101,14276,1,Online Query,4
6558,53,4944,4,Online Query,4
6559,30,3182,5,ATM Transaction,3
6560,77,21592,2,ATM Transaction,1
6561,44,9394,4,Branch Visit,4
6562,132,6488,4,Branch Visit,4
6563,166,24629,3,Support Call,5
6564,104,29445,1,Online Query,5
6565,28,19882,5,Branch Visit,2
6566,221,24053,2,Online Query,5
6567,176,19385,1,ATM Transaction,2
6568,260,20909,1,Branch Visit,1
6569,345,18043,1,Branch Visit,2
6570,358,16358,2,Branch Visit,2
6571,88,13165,5,Branch Visit,1
6572,323,11855,4,Support Call,2
6573,334,22219,1,Online Query,4
6574,303,8351,2,Support Call,5
6575,26,13516,2,Online Query,3
6576,338,29144,4,ATM Transaction,5
6577,259,24156,1,ATM Transaction,4
6578,191,19,1,Branch Visit,4
6579,312,19584,3,Support Call,1
6580,147,3489,2,Online Query,5
6581,226,7750,2,Online Query,2
6582,192,18305,4,Branch Visit,4
6583,139,6803,5,ATM Transaction,4
6584,214,29509,1,Support Call,1
6585,96,7314,2,Branch Visit,2
6586,160,26724,4,Branch Visit,5
6587,275,10593,1,ATM Transaction,3
6588,46,15294,1,Support Call,1
6589,132,9771,3,Support Call,1
6590,328,8939,1,Branch Visit,4
6591,283,22937,2,Online Query,3
6592,342,24092,1,Support Call,3
6593,111,19616,2,ATM Transaction,2
6594,285,14994,2,Branch Visit,5
6595,71,17495,1,Online Query,3
6596,208,17797,5,Online Query,3
6597,116,4270,1,ATM Transaction,5
6598,64,9489,4,ATM Transaction,1
6599,225,18766,5,ATM Transaction,1
6600,352,15467,4,Branch Visit,4
6601,322,3568,1,Branch Visit,3
6602,360,17314,3,Online Query,5
6603,331,9112,5,Branch Visit,2
6604,308,26639,3,Support Call,4
6605,314,13372,5,ATM Transaction,3
6606,317,4130,5,Branch Visit,1
6607,330,27942,5,ATM Transaction,4
6608,47,6899,3,ATM Transaction,5
6609,342,885,3,Online Query,2
6610,158,24060,4,ATM Transaction,1
6611,342,20659,1,Branch Visit,4
6612,219,10863,5,Branch Visit,2
6613,346,4137,4,Support Call,3
6614,101,12192,4,Support Call,5
6615,57,19912,3,Online Query,4
6616,147,3006,3,Branch Visit,3
6617,248,9295,2,Support Call,2
6618,239,3953,4,Branch Visit,3
6619,98,6421,4,Support Call,4
6620,250,23284,3,Support Call,3
6621,362,10191,2,Support Call,5
6622,106,7009,5,Branch Visit,5
6623,230,18101,1,ATM Transaction,4
6624,310,28252,3,Support Call,2
6625,194,22607,1,Branch Visit,2
6626,252,16450,3,ATM Transaction,1
6627,83,24870,5,Support Call,4
6628,158,11330,4,Support Call,4
6629,152,17155,4,Support Call,5
6630,204,12791,3,Support Call,5
6631,311,16558,3,Support Call,1
6632,120,26129,5,Online Query,5
6633,358,638,1,Branch Visit,1
6634,114,28851,5,Online Query,5
6635,95,23449,4,ATM Transaction,5
6636,175,18902,2,ATM Transaction,1
6637,142,19897,5,Support Call,2
6638,261,22285,4,Support Call,3
6639,39,16770,1,Support Call,3
6640,33,17826,1,Online Query,5
6641,83,8105,3,Support Call,4
6642,35,9374,3,ATM Transaction,5
6643,305,5668,1,Support Call,1
6644,39,2369,4,Online Query,4
6645,144,10969,5,Branch Visit,2
6646,321,15728,2,Support Call,3
6647,116,11453,2,ATM Transaction,5
6648,101,23909,1,Support Call,4
6649,242,2870,3,Branch Visit,4
6650,19,26997,3,ATM Transaction,4
6651,75,10820,4,Support Call,4
6652,141,18949,5,Online Query,2
6653,201,22302,3,Branch Visit,4
6654,204,15634,5,Branch Visit,2
6655,186,14087,5,ATM Transaction,5
6656,37,11688,1,ATM Transaction,5
6657,90,11234,3,Support Call,2
6658,279,6378,1,ATM Transaction,4
6659,6,2128,2,ATM Transaction,3
6660,199,18747,2,Branch Visit,1
6661,17,24286,4,Support Call,2
6662,364,13712,4,Online Query,2
6663,339,27395,3,Branch Visit,2
6664,356,19501,4,ATM Transaction,4
6665,1,18030,3,Support Call,1
6666,332,16319,1,Support Call,1
6667,101,4688,2,Online Query,3
6668,23,956,1,Support Call,5
6669,29,23766,5,Online Query,3
6670,221,1210,5,Support Call,5
6671,263,26479,4,Online Query,3
6672,348,24596,3,Online Query,4
6673,301,4170,3,Branch Visit,5
6674,297,18636,3,Support Call,4
6675,211,7704,3,Support Call,4
6676,282,12271,5,ATM Transaction,5
6677,264,23170,5,Branch Visit,5
6678,211,20394,2,Branch Visit,3
6679,241,10291,3,Branch Visit,1
6680,153,15055,4,Support Call,3
6681,263,11706,2,Branch Visit,2
6682,331,21567,3,Support Call,5
6683,40,23163,1,Branch Visit,3
6684,207,8348,3,ATM Transaction,2
6685,32,14951,1,Online Query,5
6686,170,19664,5,Online Query,1
6687,312,18085,4,ATM Transaction,4
6688,70,8625,4,Branch Visit,3
6689,155,10375,1,Online Query,2
6690,163,17352,5,Online Query,3
6691,71,18497,1,Support Call,3
6692,139,4620,2,Branch Visit,1
6693,163,7784,5,Branch Visit,2
6694,196,26374,1,ATM Transaction,5
6695,46,11990,3,Branch Visit,5
6696,207,24817,2,Online Query,2
6697,265,6825,5,ATM Transaction,4
6698,356,29125,5,Online Query,4
6699,129,27005,5,Branch Visit,3
6700,307,20303,1,Branch Visit,5
6701,334,12598,2,Support Call,3
6702,170,5725,4,Branch Visit,5
6703,138,15984,1,Online Query,3
6704,161,3636,4,Online Query,3
6705,181,5266,2,Support Call,5
6706,304,4358,2,ATM Transaction,4
6707,195,5783,1,Online Query,5
6708,206,8647,2,ATM Transaction,3
6709,156,18354,1,Online Query,1
6710,148,23736,2,ATM Transaction,5
6711,284,3321,1,Branch Visit,4
6712,143,2717,4,Online Query,4
6713,68,28315,1,Support Call,1
6714,194,14017,5,ATM Transaction,2
6715,227,945,4,Online Query,3
6716,194,13214,4,Online Query,2
6717,138,27992,2,Online Query,3
6718,153,19289,5,ATM Transaction,1
6719,56,13515,5,Support Call,3
6720,248,15321,1,Online Query,1
6721,363,12546,4,ATM Transaction,3
6722,48,9812,2,Branch Visit,1
6723,121,13259,4,Online Query,5
6724,273,23334,2,ATM Transaction,1
6725,33,6029,5,Support Call,5
6726,139,28357,3,Support Call,1
6727,181,21442,5,ATM Transaction,5
6728,44,19254,2,Online Query,3
6729,232,2132,3,Online Query,1
6730,90,28050,2,ATM Transaction,3
6731,176,22252,3,Branch Visit,2
6732,23,11755,1,Branch Visit,2
6733,113,11118,3,Online Query,2
6734,26,11269,5,Branch Visit,1
6735,205,21530,3,Branch Visit,5
6736,352,10742,5,ATM Transaction,1
6737,152,19388,1,ATM Transaction,4
6738,214,9186,2,Online Query,1
6739,23,22083,4,Online Query,4
6740,301,14176,1,Online Query,2
6741,276,21000,4,ATM Transaction,3
6742,17,10555,2,Support Call,4
6743,246,24249,3,Online Query,2
6744,125,4613,1,Online Query,3
6745,22,22100,1,Branch Visit,4
6746,160,21784,4,Online Query,3
6747,246,13278,2,Online Query,4
6748,293,3998,3,Branch Visit,2
6749,308,5615,5,Branch Visit,1
6750,154,29262,1,ATM Transaction,4
6751,201,14453,3,ATM Transaction,4
6752,23,21349,3,ATM Transaction,2
6753,334,15661,2,ATM Transaction,1
6754,330,22121,2,ATM Transaction,1
6755,48,3065,4,Branch Visit,2
6756,36,16250,3,Branch Visit,3
6757,363,21193,4,Online Query,3
6758,112,1005,5,Support Call,3
6759,209,4931,3,ATM Transaction,4
6760,32,27667,2,ATM Transaction,2
6761,173,29399,3,Online Query,1
6762,96,14409,3,Support Call,2
6763,296,23423,5,ATM Transaction,1
6764,230,22069,4,Branch Visit,5
6765,163,28027,1,Branch Visit,4
6766,262,5558,2,Online Query,4
6767,336,13010,4,ATM Transaction,5
6768,219,15840,5,Online Query,3
6769,32,16692,2,Branch Visit,2
6770,63,10681,5,ATM Transaction,4
6771,127,92,3,Branch Visit,5
6772,35,5070,4,Branch Visit,3
6773,302,18313,5,Support Call,3
6774,44,15092,3,Support Call,4
6775,104,13088,2,Branch Visit,1
6776,126,4612,3,Branch Visit,1
6777,313,23168,5,Online Query,4
6778,163,16170,3,Branch Visit,3
6779,260,20696,2,Branch Visit,1
6780,200,24887,5,Support Call,4
6781,138,1578,1,Support Call,4
6782,271,16962,4,Branch Visit,3
