transaction_id,customer_id,txn_date_id,channel_id,account_id,txn_type_id,location_id,currency_id,loan_id,investment_type_id,txn_amount,txn_status
1566,15266,352,4,11548,4,19057,1,,7.0,88.83,Failed
1567,23721,325,2,5216,6,29347,1,,,185.45,Pending
1568,15064,122,5,2049,9,28855,9,9967.0,,149.36,Pending
1569,1486,280,5,4149,1,6567,6,,,186.53,Pending
1570,27741,143,3,21849,10,16637,5,,12.0,19.68,Failed
1571,21581,362,1,28849,10,9533,1,9317.0,,169.25,Completed
1572,6593,232,2,3296,2,12890,5,22786.0,,114.17,Completed
1573,25107,50,3,15149,8,906,5,17114.0,6.0,40.3,Completed
1574,9310,55,2,18042,1,22684,2,2041.0,5.0,219.99,Failed
1575,7397,67,2,13148,1,678,1,29899.0,2.0,111.76,Pending
1576,14052,167,5,25091,9,16988,3,25249.0,13.0,178.93,Failed
1577,13217,49,1,7614,10,14680,10,,,121.7,Completed
1578,15365,101,2,15252,4,3037,3,23528.0,11.0,148.75,Pending
1579,1295,260,4,26693,5,29775,1,8965.0,8.0,120.85,Pending
1580,15530,188,4,9345,1,20760,1,20398.0,,131.86,Failed
1581,27501,194,3,15825,7,20790,5,,,116.64,Completed
1582,10228,184,1,1329,2,4144,5,1524.0,1.0,95.2,Completed
1583,21109,200,2,20410,4,2167,8,,7.0,131.08,Failed
1584,25223,74,4,26728,3,29157,5,,,140.03,Pending
1585,20186,177,1,6158,2,24544,1,26249.0,,106.86,Completed
1586,28937,151,3,9151,10,16541,10,,,103.7,Pending
1587,13361,178,1,28556,2,28232,5,,7.0,39.18,Failed
1588,21744,74,3,17190,6,24929,4,,15.0,18.15,Pending
1589,17292,81,5,27576,3,11942,6,,11.0,72.12,Failed
1590,5698,38,5,14927,3,17406,4,14872.0,1.0,72.46,Failed
1591,9928,38,2,1873,3,15728,1,5579.0,,78.61,Completed
1592,21043,338,4,17710,2,16183,1,22749.0,7.0,57.19,Pending
1593,7527,78,3,14064,5,28187,7,16282.0,,143.3,Pending
1594,22907,30,5,29510,1,14115,7,,7.0,234.11,Pending
1595,17706,332,2,21708,3,20332,2,,,65.73,Failed
1596,26698,186,5,11115,6,8045,5,28876.0,,12.7,Completed
1597,28489,95,3,9716,6,7248,5,24886.0,10.0,122.25,Failed
1598,4523,228,1,21864,6,15897,7,11759.0,,164.57,Failed
1599,22532,102,4,21940,1,4728,3,,,156.88,Completed
1600,17443,356,2,26046,4,26738,1,,,152.38,Pending
1601,3358,304,4,23174,10,18065,8,,3.0,111.26,Failed
1602,27156,40,3,13392,2,21754,8,25060.0,,144.74,Failed
1603,19690,274,2,28222,5,2422,6,,1.0,190.85,Pending
1604,75,363,1,7324,6,17347,4,,,123.25,Completed
1605,29655,339,3,6196,3,27161,7,,15.0,182.37,Pending
1606,19761,319,4,16925,1,26737,10,,,132.04,Failed
1607,29265,311,5,29097,1,10964,1,,5.0,281.04,Failed
1608,11109,245,2,12827,5,1109,2,,,78.99,Failed
1609,24327,309,1,9698,1,11294,2,,,435.84,Completed
1610,17424,19,2,3759,8,19186,5,4630.0,,47.48,Completed
1611,28287,351,4,14499,6,1236,3,573.0,8.0,85.68,Completed
1612,9776,226,3,6273,8,6469,2,,,110.83,Failed
1613,10300,233,3,4392,7,13055,8,4068.0,,41.65,Completed
1614,3525,29,2,19949,9,27071,1,26775.0,4.0,11.2,Pending
1615,1783,93,4,1937,1,29577,8,20754.0,,134.67,Pending
1616,14583,12,3,20025,8,26818,6,6285.0,10.0,165.11,Completed
1617,7991,77,4,8498,6,23147,8,,15.0,199.86,Completed
1618,18717,341,3,9309,1,28919,9,,,233.49,Pending
1619,17624,323,2,17072,10,15577,1,22905.0,6.0,117.7,Failed
1620,13421,47,4,17263,6,2650,8,25465.0,,17.8,Completed
1621,20057,142,2,14675,10,10059,1,29437.0,2.0,127.82,Failed
1622,24880,64,4,28510,4,1206,8,28795.0,,160.66,Completed
1623,12051,73,2,18222,7,12659,3,,,43.9,Completed
1624,7166,347,5,22345,6,15206,7,17665.0,,190.12,Failed
1625,6349,190,4,20402,4,28774,6,,,118.52,Completed
1626,14323,2,3,26570,2,16699,8,9030.0,9.0,51.13,Completed
1627,7399,248,5,22944,9,9719,9,,15.0,187.6,Completed
1628,992,168,2,24366,10,7037,10,,,73.69,Completed
1629,19942,91,5,20668,6,22894,5,,14.0,45.55,Pending
1630,12518,152,4,23454,1,5132,2,28508.0,,204.49,Pending
1631,15340,74,1,19599,7,18515,9,29022.0,,38.8,Pending
1632,19910,41,2,18536,6,5086,3,12325.0,2.0,67.9,Pending
1633,25123,275,4,14171,3,27948,10,,9.0,133.53,Pending
1634,5115,125,1,2380,3,4158,5,26406.0,1.0,180.31,Completed
1635,5543,5,4,8175,9,15629,5,,1.0,199.58,Completed
1636,29030,50,3,25633,3,2134,7,,,144.0,Completed
1637,17082,194,4,25950,2,2521,6,,6.0,134.7,Pending
1638,19345,117,4,22876,6,26967,3,20657.0,8.0,106.9,Completed
1639,1150,114,5,15806,7,3662,6,14510.0,,16.91,Failed
1640,24294,210,1,10966,10,2842,8,21649.0,6.0,36.08,Pending
1641,14578,8,5,23779,10,3072,8,,3.0,151.12,Completed
1642,12298,343,5,6479,6,10196,10,3434.0,,158.79,Failed
1643,15000,213,4,3770,1,26981,3,23655.0,,494.82,Failed
1644,23603,24,1,7466,8,19717,8,6254.0,3.0,175.73,Pending
1645,12636,11,3,15139,5,20711,1,14303.0,13.0,72.88,Completed
1646,7581,300,3,20627,2,12711,7,,3.0,69.85,Completed
1647,27764,200,1,29432,10,394,9,19847.0,5.0,90.52,Completed
1648,11259,301,5,13436,10,9495,8,14383.0,,131.5,Pending
1649,5997,270,4,13893,4,8206,8,20327.0,,24.28,Completed
1650,22820,203,2,6679,5,14143,2,7884.0,,74.87,Failed
1651,20917,167,3,24659,4,17638,5,,,119.88,Completed
1652,18877,197,1,7234,10,4321,5,,14.0,31.16,Pending
1653,9511,124,5,12538,3,27589,7,,3.0,165.82,Pending
1654,28430,110,3,2701,4,1815,4,22848.0,1.0,57.31,Pending
1655,15366,155,3,27938,6,11493,1,,,108.32,Failed
1656,1379,64,3,6827,9,22736,6,1936.0,15.0,129.55,Completed
1657,26939,39,5,4584,4,9447,1,12998.0,5.0,28.51,Pending
1658,20705,253,3,25409,10,6399,10,,6.0,41.49,Failed
1659,24753,347,5,2505,8,19008,5,140.0,,42.58,Pending
1660,25400,290,2,17217,2,16305,9,,12.0,81.64,Failed
1661,29195,103,3,67,8,6483,3,9806.0,6.0,64.18,Pending
1662,27276,318,1,27933,7,26486,6,13021.0,,195.78,Failed
1663,21901,12,5,27750,10,17457,6,6727.0,,61.79,Failed
1664,15140,333,5,10425,6,24700,1,25290.0,,176.77,Pending
1665,14299,108,4,6293,6,1185,7,,2.0,12.34,Pending
1666,12878,274,2,29128,3,10047,7,24944.0,10.0,106.06,Pending
1667,18815,325,4,20541,8,6174,7,24121.0,2.0,80.08,Failed
1668,21654,192,3,9061,9,5148,2,,7.0,79.79,Pending
1669,28134,168,3,10735,10,17478,6,15912.0,,10.82,Failed
1670,19634,295,2,25630,7,20907,10,26648.0,11.0,25.67,Pending
1671,17914,283,4,23507,3,22548,9,,,87.15,Failed
1672,29848,34,3,22844,7,456,2,,,150.95,Completed
1673,20138,3,4,337,5,18248,4,29451.0,,197.85,Pending
1674,26509,121,1,4686,4,13561,9,24131.0,1.0,152.92,Completed
1675,5987,102,4,9929,7,26592,6,,13.0,40.3,Pending
1676,22657,171,4,8755,10,10069,4,,6.0,159.35,Pending
1677,22984,298,1,6267,8,2097,1,10767.0,13.0,30.38,Failed
1678,3002,294,2,16280,3,8831,1,,,164.32,Failed
1679,10528,219,2,15156,9,11695,9,,,60.86,Completed
1680,28962,17,1,28511,9,5069,8,6083.0,9.0,57.31,Pending
1681,4640,325,3,1284,6,8334,5,2390.0,,110.52,Failed
1682,14347,253,1,1845,7,22266,5,24785.0,,99.35,Failed
1683,15564,56,3,1442,3,12067,8,22921.0,,75.28,Failed
1684,27728,107,5,1825,2,26299,4,,,136.32,Failed
1685,15214,69,3,23735,3,19791,6,9970.0,,98.53,Pending
1686,16368,119,4,7300,6,25979,3,,5.0,140.18,Pending
1687,19918,334,4,29571,6,4047,2,,,108.72,Completed
1688,13269,154,3,23861,6,28093,5,29867.0,,47.67,Failed
1689,7711,22,2,26767,4,20156,9,,6.0,12.57,Failed
1690,5238,200,3,15849,3,432,6,2768.0,3.0,199.72,Completed
1691,1421,34,1,23662,9,1998,9,16136.0,1.0,126.06,Completed
1692,9516,327,4,2483,1,9816,7,,3.0,414.35,Failed
1693,12912,14,3,14985,6,582,9,,15.0,178.07,Failed
1694,28129,33,1,3506,7,19147,2,14287.0,12.0,181.61,Failed
1695,26860,131,2,18594,3,12716,4,4736.0,5.0,118.13,Pending
1696,27517,159,3,28408,7,22730,5,,1.0,89.43,Pending
1697,16084,4,5,12653,4,7502,4,16055.0,,125.96,Failed
1698,26743,183,3,5393,6,15641,5,,1.0,44.52,Completed
1699,13067,35,1,11974,7,10423,2,24133.0,8.0,127.71,Completed
1700,15436,36,1,12584,2,25125,5,8148.0,,19.54,Failed
1701,21336,41,4,7137,8,539,6,,8.0,45.17,Pending
1702,16406,179,5,11781,4,12112,4,,,113.34,Failed
1703,1338,163,1,15576,5,4195,7,,13.0,189.2,Pending
1704,29401,160,4,21860,10,14472,2,,9.0,178.99,Completed
1705,13574,292,1,5982,5,10823,3,19179.0,,183.83,Failed
1706,23649,242,2,26483,4,1109,7,28710.0,12.0,16.61,Completed
1707,23300,299,5,10677,9,22239,6,,,142.55,Failed
1708,10291,314,4,22988,6,7243,2,,,186.72,Completed
1709,4961,318,2,9386,8,19007,4,,10.0,55.54,Completed
1710,28586,101,5,8047,5,24368,7,16661.0,,37.4,Completed
1711,29773,248,1,6416,10,5872,3,20587.0,15.0,93.3,Completed
1712,16438,138,5,527,1,13877,9,8134.0,6.0,110.7,Failed
1713,27355,308,3,5579,3,10546,3,,,187.05,Pending
1714,22733,179,5,28605,9,5789,10,25054.0,,134.03,Failed
1715,19416,178,4,13073,1,17304,6,15619.0,4.0,410.04,Failed
1716,28304,240,4,24112,7,8018,6,,2.0,62.88,Completed
1717,16120,3,4,1591,4,7610,3,9212.0,,51.19,Failed
1718,11397,28,3,13629,9,24649,10,,2.0,87.78,Completed
1719,22709,10,3,1414,6,3421,4,,3.0,173.41,Pending
1720,26699,351,1,13953,8,16500,8,,8.0,131.39,Completed
1721,26733,89,3,20169,6,19442,1,22577.0,10.0,126.55,Pending
1722,2399,217,1,26187,3,8535,7,13990.0,,162.53,Failed
1723,15676,249,4,20487,5,27528,4,17007.0,10.0,187.34,Pending
1724,4890,278,5,12661,5,14729,6,5011.0,,164.09,Pending
1725,18723,144,1,17615,4,25550,7,,,13.2,Completed
1726,8593,17,5,25682,1,13839,3,,,339.12,Pending
1727,2440,348,4,19564,3,6607,9,,,15.02,Pending
1728,29147,338,4,11149,8,18996,5,,,46.07,Pending
1729,7352,306,1,11261,3,6410,10,17466.0,12.0,30.24,Failed
1730,24535,91,4,4327,3,25096,4,16971.0,,28.79,Completed
1731,3777,234,3,13053,3,6921,7,9480.0,13.0,170.7,Failed
1732,26202,159,3,21705,5,28090,10,,7.0,115.9,Failed
1733,14363,144,1,4741,9,22117,8,26524.0,,12.01,Completed
1734,14747,102,5,3070,8,3107,7,,,142.37,Failed
1735,19148,303,3,4333,6,27800,5,11347.0,15.0,176.33,Pending
1736,4394,25,2,11819,8,13557,1,7753.0,,88.83,Pending
1737,27905,95,4,17244,4,27613,6,6434.0,14.0,68.69,Failed
1738,3557,172,3,7457,5,29156,1,1470.0,8.0,196.34,Failed
1739,11490,154,3,27180,4,7262,5,7467.0,,44.52,Pending
1740,9488,244,1,10726,6,6298,4,27679.0,,126.07,Pending
1741,15471,291,5,25862,6,22680,7,20805.0,,82.19,Completed
1742,20801,157,5,7249,9,14078,5,29942.0,6.0,52.3,Pending
1743,21993,138,2,16863,6,10701,9,,,173.24,Failed
1744,9182,337,2,12541,8,14591,4,13533.0,2.0,102.66,Completed
1745,5362,268,5,368,2,21634,9,29829.0,,168.73,Pending
1746,14502,197,4,28960,4,11155,5,,,93.39,Completed
1747,17629,273,4,13039,7,3005,5,,8.0,22.27,Pending
1748,15862,164,4,18490,4,1760,3,,,55.46,Pending
1749,28019,23,1,19429,2,14737,9,,12.0,115.68,Failed
1750,2253,235,1,24553,6,26753,8,7287.0,8.0,120.83,Pending
1751,17647,278,1,2033,7,4962,1,,,184.11,Completed
1752,21546,99,5,22421,6,12631,6,,,110.67,Pending
1753,29935,15,4,27830,5,20597,3,,10.0,43.3,Failed
1754,18434,298,2,20708,6,20224,2,18633.0,8.0,111.36,Pending
1755,28118,233,1,2000,2,28975,1,8653.0,13.0,124.44,Pending
1756,19791,24,5,2902,8,4919,1,,,199.97,Failed
1757,27188,80,4,14687,3,25972,4,21956.0,15.0,139.49,Failed
1758,10510,277,3,21896,7,1198,9,,,180.73,Completed
1759,27701,293,1,18888,4,17522,1,25822.0,2.0,128.87,Completed
1760,10059,308,3,564,9,10779,8,,,49.38,Failed
1761,14995,221,2,4389,10,17472,6,,,156.47,Completed
1762,16179,119,4,26938,10,18539,6,10463.0,,47.34,Failed
1763,21217,78,4,10582,1,1369,10,,8.0,490.93,Failed
1764,14967,357,5,4540,9,4108,5,10983.0,2.0,10.08,Failed
1765,23474,49,3,3339,2,21385,6,,12.0,92.67,Completed
1766,1240,1,3,16201,1,7199,2,,10.0,144.72,Pending
1767,18858,196,1,7838,9,11617,2,,5.0,62.19,Pending
1768,7110,298,5,23289,5,24517,1,19752.0,4.0,175.23,Pending
1769,14758,199,2,19938,8,19801,2,,,171.71,Completed
1770,14149,179,5,28626,9,21274,9,,,71.76,Pending
1771,10643,329,4,1852,6,15292,8,,,138.57,Failed
1772,7310,326,5,22450,3,9278,2,21920.0,7.0,156.7,Failed
1773,14857,203,1,19996,5,4091,3,,14.0,111.84,Pending
1774,18320,316,3,1215,8,25565,9,14353.0,4.0,31.42,Failed
1775,22130,132,3,10678,5,942,1,2345.0,12.0,111.11,Pending
1776,20569,313,3,21963,2,26091,5,5189.0,8.0,50.31,Failed
1777,11458,194,5,1379,10,22835,7,,,169.45,Completed
1778,4548,243,3,5561,3,16048,3,,14.0,99.09,Pending
1779,16433,258,5,19869,10,18877,3,,1.0,141.2,Pending
1780,7488,191,2,13309,6,24873,2,22336.0,12.0,117.78,Pending
1781,4849,214,3,2403,2,7079,3,,,61.82,Completed
1782,22342,337,5,13700,8,2399,9,,,62.19,Failed
1783,2306,56,3,22121,10,10609,2,,,56.16,Pending
1784,17775,199,3,3873,6,5031,9,,,128.71,Pending
1785,13339,262,1,26318,3,565,1,4832.0,,158.82,Pending
1786,15424,1,5,24845,3,6442,4,7186.0,,30.32,Completed
1787,8080,303,4,28660,10,24484,10,23363.0,,74.82,Failed
1788,18198,244,5,12310,1,25367,6,25211.0,,286.01,Completed
1789,29234,155,1,28234,2,616,7,26428.0,,89.15,Completed
1790,19135,202,1,27676,5,11264,10,,9.0,71.08,Completed
1791,23332,161,2,6675,5,10317,10,,,168.83,Failed
1792,5962,176,4,16871,1,8984,9,,,354.22,Pending
1793,876,167,2,6823,10,10673,2,15434.0,8.0,27.27,Pending
1794,14816,247,4,15073,8,6030,7,8059.0,8.0,59.32,Completed
1795,19567,322,3,21918,3,8063,10,,,194.02,Completed
1796,8617,230,3,5048,5,11207,3,26167.0,,30.17,Completed
1797,20524,231,2,9004,4,14620,4,,,134.59,Failed
1798,26265,295,4,13553,9,12548,2,,1.0,189.83,Pending
1799,729,126,2,9476,3,396,4,,,196.57,Pending
1800,6880,357,4,12912,7,3172,9,,15.0,64.91,Failed
1801,26993,266,4,13074,7,28097,3,,15.0,51.45,Completed
1802,8356,251,1,13046,5,4096,8,11843.0,14.0,84.86,Completed
1803,12680,340,1,8937,1,14453,9,,15.0,284.16,Pending
1804,6943,134,3,9252,5,28698,5,,,111.93,Completed
1805,20044,37,5,28567,10,19400,10,,,198.24,Completed
1806,11247,353,4,212,6,22771,9,17843.0,,186.69,Completed
1807,29434,144,5,20681,1,16362,6,9656.0,7.0,488.37,Completed
1808,28151,185,2,12653,5,3749,9,26250.0,9.0,188.1,Failed
1809,2444,28,1,10217,7,19298,9,,,50.86,Pending
1810,11829,307,4,21077,7,12115,10,13067.0,,134.64,Pending
1811,4073,210,5,12433,6,28261,6,,1.0,51.85,Failed
1812,1682,180,2,3030,8,1796,4,,,163.85,Completed
1813,14350,309,1,29104,9,21090,6,,,35.64,Failed
1814,11944,165,1,10784,5,2895,6,28896.0,,170.52,Pending
1815,9067,3,3,16953,5,7479,3,21126.0,3.0,150.69,Pending
1816,18608,113,5,10964,6,4266,6,,,47.24,Completed
1817,4494,194,4,6427,6,14111,7,,,81.64,Pending
1818,23365,172,5,15433,10,9670,3,28621.0,8.0,177.82,Pending
1819,6718,52,4,25032,5,20384,9,10919.0,,83.76,Failed
1820,24629,160,3,14458,4,20473,2,27333.0,,146.29,Completed
1821,180,358,4,15494,1,5699,8,11555.0,10.0,304.38,Failed
1822,23936,5,2,23359,5,1655,8,13366.0,,167.87,Failed
1823,25167,25,1,18718,3,944,3,21437.0,,87.13,Failed
1824,9222,149,4,14821,9,11517,10,,,133.47,Completed
1825,29651,24,3,24662,8,4464,4,17965.0,1.0,154.64,Pending
1826,5269,194,1,1035,1,29737,1,14892.0,4.0,178.69,Completed
1827,29620,311,4,15916,5,15405,6,,1.0,108.86,Pending
1828,1009,184,5,5634,6,4969,7,11456.0,,52.73,Pending
1829,19392,50,1,11632,5,18379,7,,,86.74,Failed
1830,7894,15,3,28895,2,18178,6,15024.0,5.0,97.88,Completed
1831,9219,151,2,25803,1,27158,8,26225.0,,190.36,Failed
1832,10912,229,1,27811,1,3425,4,15574.0,,205.24,Completed
1833,27693,334,3,2677,4,391,3,22387.0,14.0,149.31,Failed
1834,12905,185,3,16354,7,19645,9,28238.0,,182.18,Pending
1835,28419,153,1,17599,5,19163,8,,,74.3,Failed
1836,16015,75,5,16650,5,26185,4,,,114.7,Failed
1837,6099,255,3,16094,8,15602,7,,12.0,118.44,Completed
1838,1788,323,1,14119,4,15578,6,336.0,14.0,13.25,Pending
1839,10126,153,4,26893,6,17736,7,,10.0,86.83,Completed
1840,17040,84,2,10827,9,4302,1,2388.0,8.0,158.28,Pending
1841,4006,145,2,12254,7,8348,6,,,98.51,Completed
1842,28482,110,1,18560,7,8593,4,14258.0,14.0,24.28,Pending
1843,7972,135,3,4212,10,12364,7,5856.0,,126.05,Pending
1844,12961,360,2,29656,6,16812,10,,,157.6,Pending
1845,616,311,1,13526,1,24832,6,,2.0,201.08,Pending
1846,23417,137,3,14425,6,9297,1,1174.0,,118.92,Completed
1847,17916,93,4,20270,6,16059,3,5276.0,8.0,197.43,Pending
1848,12218,306,4,29622,9,3392,1,26629.0,,143.19,Failed
1849,16279,86,4,29379,10,5529,6,,13.0,91.79,Failed
1850,4662,260,1,7986,8,1446,1,,,81.4,Completed
1851,21193,356,3,761,9,3480,1,2008.0,13.0,125.77,Failed
1852,13240,237,3,11798,3,5989,7,,,44.08,Failed
1853,13236,20,2,21904,6,2292,7,,11.0,199.28,Pending
1854,27417,130,2,10273,3,28894,1,,13.0,51.83,Completed
1855,6614,49,4,12688,6,25508,2,,,128.52,Pending
1856,26686,130,4,3187,7,19128,9,11671.0,5.0,112.99,Completed
1857,4344,320,5,16434,4,27394,2,14994.0,8.0,54.9,Completed
1858,2615,90,4,13355,8,2857,3,,,171.84,Failed
1859,15745,116,2,27575,10,11277,6,6491.0,7.0,24.22,Failed
1860,19256,151,1,786,1,27125,6,,,329.13,Pending
1861,11846,27,1,14034,8,20689,10,13996.0,,21.44,Completed
1862,17335,141,3,20751,6,10815,7,,,102.79,Failed
1863,4413,37,1,9977,8,22228,5,15346.0,,155.94,Pending
1864,27474,255,4,19073,7,12572,4,,8.0,197.44,Failed
1865,22926,103,5,23555,2,19977,1,,2.0,176.42,Completed
1866,7187,250,3,25758,8,8429,1,6036.0,2.0,123.04,Pending
1867,23156,2,1,15578,2,2053,7,21302.0,9.0,149.92,Failed
1868,5373,327,1,28273,3,10729,2,,6.0,153.05,Failed
1869,5841,83,1,1676,5,9376,10,2388.0,,177.16,Failed
1870,3320,188,2,20523,10,12057,9,15982.0,,155.54,Failed
1871,18608,175,5,13141,10,18927,4,17030.0,3.0,10.74,Pending
1872,24006,306,4,1975,7,1673,3,9694.0,4.0,109.58,Completed
1873,7327,300,1,11080,4,27710,1,10646.0,7.0,66.38,Failed
1874,27608,99,1,22115,5,17530,9,,,61.21,Failed
1875,10174,283,4,18682,4,9117,8,22540.0,,23.05,Completed
1876,501,98,4,25909,3,9494,5,,7.0,38.27,Failed
1877,1222,78,1,17204,6,26279,7,1273.0,14.0,150.71,Failed
1878,24106,232,5,26217,4,1411,9,5471.0,4.0,170.67,Failed
1879,15917,324,2,16371,3,18459,6,,,73.78,Completed
1880,21228,238,5,15069,8,18924,9,18631.0,,126.9,Failed
1881,21334,298,4,21529,4,3810,9,12039.0,4.0,88.29,Failed
1882,8368,100,3,28969,10,17895,4,,,117.3,Completed
1883,19290,9,3,11124,2,28657,10,25822.0,5.0,108.96,Failed
1884,10937,216,1,16020,1,11287,10,,7.0,232.56,Failed
1885,21245,163,2,22986,10,26114,7,17758.0,,145.09,Pending
1886,20142,346,2,5252,7,13117,3,27008.0,3.0,129.11,Completed
1887,7862,269,5,15848,9,2210,9,14757.0,9.0,173.44,Completed
1888,24064,358,2,26260,6,28079,3,29104.0,14.0,20.39,Pending
1889,5314,206,4,19575,7,4906,3,,,57.63,Pending
1890,29309,211,2,18909,4,25671,2,,,198.03,Failed
1891,23,264,4,24032,5,7140,2,25468.0,12.0,79.55,Pending
1892,18398,100,2,17274,5,17812,4,,6.0,86.5,Pending
1893,1414,34,3,27650,9,3554,6,,,156.11,Pending
1894,22508,305,5,29317,8,27907,7,,,92.59,Completed
1895,13514,35,5,4213,4,5737,4,,,182.18,Pending
1896,12506,65,2,14577,9,25325,6,22257.0,10.0,171.59,Completed
1897,11608,177,4,19397,10,848,9,,12.0,99.63,Pending
1898,25851,308,5,19648,7,12067,9,,5.0,128.27,Completed
1899,5853,100,2,29209,7,29961,3,28297.0,,45.3,Pending
1900,21538,165,1,2654,5,26671,4,23217.0,14.0,148.08,Completed
1901,9257,346,1,10528,2,21975,4,27926.0,,121.6,Completed
1902,25601,269,4,27068,5,411,6,24052.0,12.0,104.35,Pending
1903,24426,56,1,27961,1,17019,8,,9.0,366.09,Failed
1904,19953,192,2,12664,7,25613,1,,14.0,98.2,Completed
1905,17992,84,5,29175,7,23947,1,22400.0,15.0,128.3,Failed
1906,23606,41,5,28528,3,6162,2,,5.0,85.32,Failed
1907,5670,247,3,9906,8,11348,1,,13.0,56.85,Completed
1908,18330,302,4,25119,7,966,7,,,177.17,Completed
1909,28796,361,1,27573,1,16159,8,,10.0,289.55,Completed
1910,18802,249,1,22606,9,7660,10,,10.0,96.88,Completed
1911,27004,289,5,20999,2,3090,2,,,56.91,Failed
1912,24814,122,4,22531,6,10467,3,,12.0,110.68,Failed
1913,29776,14,3,29020,1,14911,9,8213.0,,204.22,Completed
1914,7977,93,5,6077,6,11003,7,,,85.74,Failed
1915,1586,214,5,4277,2,17164,1,9074.0,,145.01,Failed
1916,11867,250,3,28645,3,8566,5,,15.0,96.11,Completed
1917,7595,142,2,25580,8,3461,6,8652.0,,73.2,Failed
1918,21100,173,3,26296,8,18100,2,3974.0,8.0,168.79,Failed
1919,1443,124,4,20865,7,3291,5,16904.0,1.0,118.58,Completed
1920,29606,29,4,6968,1,27524,7,,,249.49,Completed
1921,722,215,1,4598,7,12147,5,,,170.12,Failed
1922,13544,202,4,21427,6,13686,6,19177.0,1.0,159.13,Completed
1923,9043,220,4,21511,10,26477,4,6094.0,,164.08,Failed
1924,6190,55,2,5678,3,10015,2,3043.0,,40.88,Pending
1925,29044,141,5,25061,3,21153,3,,8.0,122.08,Pending
1926,25580,273,4,5065,1,18830,6,18801.0,1.0,339.02,Pending
1927,12424,116,3,4622,9,19274,9,,,24.78,Completed
1928,5899,112,1,26768,1,21853,7,,,472.05,Completed
1929,14158,213,1,5568,1,10963,7,1723.0,12.0,126.76,Failed
1930,24705,327,4,20445,3,3687,8,,9.0,16.14,Failed
1931,16065,215,1,15849,9,1547,7,10394.0,14.0,137.95,Pending
1932,13682,141,1,11481,3,21366,10,3818.0,,159.68,Completed
1933,15548,328,4,21490,8,21884,7,28396.0,11.0,133.36,Pending
1934,25716,298,5,25181,5,27132,8,,,134.46,Failed
1935,19103,165,1,17232,9,23909,1,26917.0,15.0,39.8,Pending
1936,2563,14,4,17516,6,27204,4,21888.0,1.0,104.56,Failed
1937,28164,80,2,983,6,11862,5,,,31.83,Failed
1938,588,70,1,754,1,19616,5,12715.0,12.0,264.9,Completed
1939,15549,122,3,17098,8,23481,5,5770.0,,164.73,Failed
1940,23367,323,1,7432,4,17498,3,12891.0,,42.69,Pending
1941,8387,118,2,7235,9,13185,6,11471.0,,132.47,Completed
1942,21485,80,2,19798,7,6510,4,4038.0,2.0,118.18,Pending
1943,2904,253,2,1031,10,14322,1,22536.0,,85.82,Pending
1944,18887,165,5,27278,6,1305,3,17627.0,4.0,167.78,Pending
1945,1277,335,4,22143,9,2366,1,24994.0,,51.52,Failed
1946,22924,69,4,29851,2,12788,4,,10.0,61.02,Completed
1947,5067,173,2,832,6,6287,2,29742.0,,107.01,Completed
1948,3567,207,2,27126,5,12619,10,24601.0,,112.4,Pending
1949,12681,37,4,28677,10,663,1,26344.0,14.0,158.2,Completed
1950,26873,122,1,23008,9,330,4,14187.0,8.0,24.76,Pending
1951,27146,108,5,22811,10,2247,3,,,191.99,Failed
1952,27663,130,3,6753,2,23230,3,18131.0,14.0,196.54,Completed
1953,18736,31,4,1506,1,19834,6,,2.0,405.69,Completed
1954,4674,279,1,9098,3,25830,2,,,115.09,Completed
1955,25341,189,2,11262,9,23998,10,22800.0,,36.68,Pending
1956,8669,311,4,20175,8,22300,3,,,105.08,Completed
1957,5418,19,2,8757,4,9542,7,,6.0,64.33,Failed
1958,10149,209,1,29264,10,1450,7,,8.0,148.03,Pending
1959,20988,259,3,3955,7,11153,10,18508.0,,16.26,Completed
1960,20857,212,5,9430,4,4334,10,,,100.68,Pending
1961,2813,306,2,14837,1,14509,3,17810.0,6.0,478.98,Pending
1962,13554,212,2,29275,8,29243,3,13911.0,11.0,110.78,Failed
1963,23927,168,3,21231,2,13229,3,,,197.42,Completed
1964,14781,215,2,25133,5,26158,4,,5.0,16.26,Completed
1965,24313,196,1,12483,9,15175,10,,3.0,16.14,Completed
1966,16047,332,1,18159,3,27775,3,20753.0,11.0,182.98,Pending
1967,14483,363,2,127,4,10832,9,990.0,,196.13,Pending
1968,27738,86,4,2961,4,14820,4,,9.0,89.1,Completed
1969,28109,229,2,28658,4,11572,8,,,32.84,Pending
1970,17764,249,2,6702,1,16492,2,,,413.51,Pending
1971,5106,362,1,27140,6,10304,4,,,29.83,Pending
1972,2545,360,3,19252,2,25662,7,,3.0,76.87,Failed
1973,17071,338,4,6229,6,2817,6,16949.0,,22.67,Pending
1974,11084,52,5,19315,3,5755,10,510.0,1.0,191.58,Failed
1975,9249,167,2,12883,8,2718,1,,6.0,111.76,Pending
1976,18536,118,2,5329,3,22487,2,9307.0,4.0,196.72,Completed
1977,5412,122,2,13519,4,17407,6,,,157.92,Pending
1978,2219,225,3,13494,4,12514,8,10762.0,10.0,38.77,Completed
1979,5024,104,2,19065,4,23114,5,19466.0,15.0,115.24,Failed
1980,27478,131,3,10318,8,5891,2,22976.0,,199.59,Pending
