investment_id,date_id,investment_type_id,account_id,amount_invested,investment_return
10493,111,13,15258,3751.12,982.12
10494,182,5,6074,6116.61,225.14
10495,83,8,11867,7411.68,
10496,303,10,476,3093.35,956.82
10497,363,11,4942,4378.37,888.69
10498,265,4,21083,3950.77,867.93
10499,83,1,25635,8453.81,
10500,199,12,21032,2649.19,587.46
10501,42,3,3231,1265.22,42.65
10502,170,10,29690,2847.81,835.7
10503,8,4,24614,160.35,854.97
10504,252,7,19801,1866.81,
10505,29,15,27249,7105.14,
10506,323,14,1389,5171.55,447.48
10507,257,9,21118,9206.11,
10508,149,15,6952,7347.19,
10509,78,11,24322,4158.2,232.95
10510,171,13,6861,5665.51,762.23
10511,343,13,10045,2844.79,805.8
10512,51,7,4247,6058.43,
10513,47,10,26489,9366.64,329.47
10514,128,1,587,5332.13,629.42
10515,169,12,9635,8494.13,
10516,93,13,20143,428.01,
10517,330,11,17522,4771.22,
10518,225,14,20886,6488.09,
10519,320,14,27378,4070.36,914.77
10520,161,12,14072,4526.15,281.95
10521,181,1,29448,4265.05,
10522,193,5,11474,8711.28,588.94
10523,312,11,16291,6726.01,779.0
10524,346,9,14040,5267.87,
10525,4,13,15221,5473.22,
10526,1,8,6302,3499.13,
10527,117,2,4876,1011.07,
10528,316,10,1248,485.69,67.7
10529,316,3,16849,5849.64,
10530,24,11,24146,7726.52,
10531,43,8,29160,8194.85,445.75
10532,321,1,9095,475.29,
10533,116,12,22123,5306.61,
10534,126,12,24984,8382.81,
10535,4,13,6653,3810.28,
10536,321,12,5834,2203.34,727.9
10537,75,1,4679,1716.03,
10538,361,2,28985,5585.68,692.66
10539,314,14,8239,1268.85,995.42
10540,60,13,3375,7273.4,
10541,360,12,16708,9818.97,95.67
10542,273,13,25607,1526.55,611.27
10543,50,14,15844,6972.93,
10544,208,3,10742,6069.73,697.89
10545,288,14,18279,9274.87,149.12
10546,93,4,27067,5080.35,
10547,103,11,11387,3692.54,
10548,88,9,16482,2789.78,
10549,344,5,25977,6898.02,81.61
10550,24,6,17393,7169.99,58.34
10551,98,15,17046,4176.35,
10552,88,6,20765,3022.0,
10553,216,13,5331,6183.78,
10554,2,1,29265,1795.28,
10555,183,10,5934,975.1,
10556,141,11,3703,6048.86,328.19
10557,80,1,13269,2436.02,954.86
10558,360,7,22756,2077.41,
10559,249,2,7744,4059.93,766.73
10560,340,13,28275,6600.08,608.19
10561,15,9,23813,9974.36,139.74
10562,288,11,26093,9006.91,
10563,249,4,13345,301.14,
10564,281,8,25580,1804.51,
10565,257,2,24062,9041.34,280.41
10566,109,12,2251,6861.49,86.91
10567,91,14,7499,6630.18,
10568,304,10,29257,5695.76,
10569,95,12,13955,6363.64,
10570,54,10,25328,1614.25,75.99
10571,50,6,29546,6666.08,327.14
10572,228,4,905,3166.21,
10573,139,2,13016,9992.63,276.38
10574,212,1,14447,7113.94,
10575,346,5,17348,1215.25,770.79
10576,125,13,656,2456.35,337.56
10577,207,8,29961,1528.35,
10578,359,6,8028,7540.65,
10579,143,4,369,7925.69,259.47
10580,116,11,29805,9354.41,
10581,170,12,8842,409.25,
10582,270,3,21955,3458.21,
10583,205,4,120,5952.62,502.59
10584,198,12,27816,3267.0,104.84
10585,353,10,2463,1431.09,
10586,53,11,190,5187.99,135.85
10587,3,9,18665,7157.85,360.1
10588,35,9,5206,8721.88,
10589,75,8,8661,5600.35,470.41
10590,186,2,2958,4618.83,
10591,36,7,25793,3490.09,
10592,362,15,26082,2487.43,
10593,65,3,24081,1666.55,799.13
10594,129,5,14377,5453.48,
10595,138,12,551,845.35,
10596,142,4,12280,7427.52,
10597,257,12,19144,6047.73,
10598,238,14,12794,5985.25,
10599,96,4,29171,2860.78,912.04
10600,265,12,17103,1839.65,
10601,52,3,22813,1778.12,520.33
10602,188,2,23233,8212.14,99.16
10603,296,5,14671,4232.99,
10604,296,12,24686,7309.15,
10605,9,4,28124,6096.49,
10606,56,5,8438,2827.73,
10607,254,5,21980,8790.89,
10608,208,7,8901,1061.91,971.35
10609,10,12,28051,7951.37,981.83
10610,221,15,26183,2803.34,
10611,138,2,1820,5434.08,107.23
10612,10,7,11177,5485.41,
10613,107,9,11806,5746.05,
10614,289,14,24000,4058.03,936.08
10615,53,13,19963,9725.65,676.03
10616,136,1,2815,8916.66,20.94
10617,94,15,24644,2895.04,
10618,330,8,17844,6479.97,
10619,239,4,15468,9164.35,
10620,228,5,5219,9666.52,536.51
10621,138,15,2741,9891.23,
10622,314,15,27042,9473.09,676.9
10623,93,10,10348,2993.63,
10624,314,5,24299,7685.71,332.08
10625,83,9,6799,5955.4,623.28
10626,26,13,19731,6196.62,
10627,254,3,2231,7270.01,866.15
10628,186,1,15024,9136.85,
10629,181,12,343,9123.85,
10630,118,6,8223,5339.63,
10631,126,10,12595,6164.43,528.98
10632,135,3,26478,2887.83,
10633,306,15,15581,5576.09,1.28
10634,282,2,6966,5080.93,316.8
10635,110,15,12967,9992.22,
10636,364,12,12904,5345.49,
10637,88,5,17286,8627.2,
10638,256,5,29407,5094.43,
10639,288,4,5515,5323.29,
10640,210,3,24671,7219.95,
10641,41,3,11099,8992.7,
10642,230,3,14657,6290.45,460.41
10643,228,10,14675,5653.5,648.47
10644,341,8,8264,1579.13,
10645,125,15,9081,4472.38,541.44
10646,314,1,20147,9028.15,
10647,274,2,9139,4316.36,
10648,284,2,8341,7084.61,
10649,316,3,16315,9505.19,613.81
10650,193,15,7876,8155.48,542.07
10651,280,8,9398,2516.83,237.03
10652,205,8,19849,3728.29,
10653,269,4,23487,8939.08,
10654,233,11,17208,2942.09,380.78
10655,302,10,29829,4200.87,
10656,1,4,19199,4665.72,75.39
10657,322,14,29850,9862.2,772.68
10658,269,12,12819,9395.17,
10659,288,4,27150,4637.65,
10660,31,6,20573,7649.57,
10661,110,1,58,7271.9,823.52
10662,67,14,17421,4936.37,562.76
10663,347,11,23935,4897.17,830.97
10664,254,7,29982,5090.64,684.98
10665,24,4,5664,7493.76,329.78
10666,148,6,18427,9468.68,
10667,135,15,4801,149.72,150.78
10668,31,2,26651,4397.98,
10669,182,8,22992,9069.91,903.62
10670,114,9,915,3705.06,679.9
10671,358,3,11085,4270.59,580.52
10672,159,4,8897,3693.0,
10673,87,3,18518,8913.4,
10674,61,11,26650,8120.08,773.04
10675,317,3,23308,5669.01,522.28
10676,53,11,23416,7207.65,
10677,259,12,3864,5440.61,
10678,150,1,2751,519.87,
10679,311,13,1824,9380.56,
10680,8,1,18492,5385.05,90.38
10681,16,7,15772,3189.57,
10682,62,15,12191,7175.71,464.68
10683,165,13,6329,8783.21,254.05
10684,107,2,9792,4770.55,
10685,163,7,834,8884.11,87.79
10686,131,9,32,2201.75,
10687,194,12,25054,3691.7,
10688,210,10,24737,4326.43,122.05
10689,50,15,5623,8759.9,841.41
10690,312,15,18366,1796.58,
10691,215,3,8850,6569.04,886.49
10692,292,8,11827,3360.02,192.43
10693,69,3,26481,7307.2,
10694,174,3,2489,9867.54,568.24
10695,99,4,10283,9982.99,406.04
10696,47,14,8252,3569.56,
10697,164,5,23294,9035.4,
10698,303,15,9957,3861.29,
10699,220,9,28572,4812.97,
10700,296,4,10142,3444.98,
10701,222,11,10501,7648.9,
10702,208,13,29232,8802.0,874.22
10703,83,6,13810,1231.14,597.3
10704,105,1,17727,8133.65,
10705,306,10,24462,3122.37,
10706,234,9,11537,4654.07,
10707,183,6,3821,9145.93,
10708,177,14,12454,7817.49,638.42
10709,51,7,29543,9138.72,265.84
10710,182,14,25428,6540.32,
10711,97,11,20374,4233.99,799.08
10712,353,12,9096,7571.96,238.36
10713,285,3,29604,3885.52,111.21
10714,261,12,16563,2414.46,450.56
10715,326,8,26350,3333.36,
10716,324,6,1440,6065.99,
10717,226,5,25454,5160.05,
10718,344,6,26067,3054.87,
10719,222,7,25508,495.28,
10720,46,6,19499,538.87,
10721,16,13,15192,7723.01,892.76
10722,188,4,29206,258.68,661.44
10723,149,3,29189,9096.42,651.37
10724,257,7,8117,2663.72,
10725,262,8,4802,849.81,
10726,121,5,23165,4388.54,
10727,176,10,13955,978.76,
10728,181,13,9711,2045.41,632.62
10729,105,7,23038,6096.95,204.94
10730,311,10,21691,2507.2,
10731,27,10,27916,973.95,748.93
10732,177,1,17236,8899.29,773.1
10733,91,10,29184,9195.46,
10734,129,11,24468,4547.69,
10735,62,1,22234,4579.39,
10736,73,12,19594,5120.06,114.08
10737,31,9,18247,4728.2,
10738,186,12,10259,7062.54,684.7
10739,49,7,15088,2391.25,887.96
10740,239,12,498,5040.26,295.47
10741,277,11,18134,2632.37,
10742,88,11,6089,7730.17,478.17
10743,225,2,5697,3937.59,
10744,149,8,11832,7325.62,
10745,1,7,20663,2245.97,359.56
10746,235,3,23360,5024.21,
10747,61,10,9283,6323.44,782.89
10748,54,12,4589,3996.04,
10749,166,4,25646,7052.73,
10750,165,1,16567,6072.39,447.17
10751,200,4,24947,2185.94,338.19
10752,262,6,10056,6887.81,350.96
10753,4,7,18598,6038.97,624.47
10754,108,4,12097,3294.42,
10755,332,6,27061,3243.58,
10756,23,11,11085,7978.65,
10757,326,7,24150,5758.05,193.25
10758,181,8,29599,1159.64,505.03
10759,183,13,4223,7381.07,
10760,271,3,14803,5201.21,133.16
10761,85,15,20915,3152.1,683.36
10762,225,3,16587,2142.58,
10763,16,13,29626,9148.45,365.63
10764,122,3,29063,3761.12,
10765,128,4,820,9967.43,29.92
10766,129,13,4403,1768.99,487.97
10767,327,3,19378,2652.68,
10768,260,14,26013,6332.73,
10769,300,3,16457,5147.79,
10770,218,4,13569,6020.02,144.78
10771,84,11,1477,9347.58,701.72
10772,225,1,14975,4004.03,
10773,37,4,12133,7817.35,
10774,28,1,18681,2892.58,
10775,59,1,26629,8771.62,
10776,311,8,20553,4266.35,648.85
10777,233,5,21425,9019.43,392.68
10778,124,7,22650,5261.24,
10779,48,6,23035,7260.28,
10780,181,2,27381,7988.84,881.87
10781,223,13,951,4283.17,
10782,142,3,23876,952.55,975.88
10783,40,13,3162,6416.65,329.4
10784,320,3,9441,7961.04,
10785,253,6,23090,4364.41,
10786,122,12,3599,3164.18,752.69
10787,65,10,11756,9070.93,
10788,49,13,27947,2307.55,870.53
10789,329,12,19374,691.65,
10790,122,15,28833,2446.84,518.74
10791,23,4,11021,2352.22,470.62
10792,159,9,28142,8627.61,990.08
10793,361,5,14762,9543.88,
10794,101,13,3173,1226.55,464.6
10795,129,8,25767,6027.34,
10796,325,8,28126,984.31,
10797,142,15,28666,141.39,811.94
10798,329,3,28789,5984.76,358.01
10799,309,6,23630,1349.48,
10800,318,11,5340,2108.48,429.67
10801,358,1,9259,3331.95,47.55
10802,69,13,23921,8781.65,806.32
10803,223,14,7396,7010.96,
10804,257,7,11687,2950.58,
10805,279,14,13183,1796.64,
10806,212,5,1306,8706.87,707.12
10807,313,3,26868,3378.53,234.62
10808,10,5,15675,4094.17,354.36
10809,65,10,11831,6129.35,
10810,9,2,8934,7922.38,
10811,217,15,16353,7334.12,
10812,345,13,17309,1241.3,
10813,83,11,24371,811.74,410.58
10814,162,5,4552,1288.97,
10815,291,4,411,3641.28,
10816,221,9,20635,7095.46,
10817,196,14,17916,6862.75,
10818,42,15,4494,4554.4,219.7
10819,216,3,3264,7360.15,201.3
10820,156,6,27951,9165.88,
10821,23,8,22051,1294.62,
10822,121,1,24981,5621.9,511.41
10823,71,2,13291,2147.19,526.29
10824,241,15,23920,5879.12,
10825,76,8,7657,5935.31,280.96
10826,348,15,25021,6646.95,
10827,12,9,29937,1424.02,821.17
10828,151,7,13915,7573.62,
10829,79,12,5100,2018.47,624.58
10830,6,7,19856,9524.24,
10831,15,11,28118,1381.7,275.5
10832,289,11,18169,4062.4,
10833,216,6,28055,6610.64,769.95
10834,295,13,24686,1629.98,
10835,259,1,610,8653.53,154.4
10836,80,1,19992,6433.67,288.5
10837,36,4,22500,9428.31,120.0
10838,151,14,14406,9173.74,
10839,3,3,26636,3335.73,
10840,166,5,19558,2065.46,928.21
10841,296,10,21835,907.01,
10842,1,11,10412,9025.87,
10843,284,4,1024,9039.11,
10844,211,10,29992,6764.05,
10845,362,6,11793,8415.27,
10846,282,6,12010,7098.48,
10847,32,13,22696,7831.98,290.71
10848,303,12,18543,5116.71,926.23
10849,43,1,26433,8051.53,
10850,343,7,17103,5578.08,777.3
10851,64,5,10180,2954.34,
10852,24,14,21174,1590.19,
10853,314,15,7307,7085.9,
10854,252,8,19352,5305.13,874.91
10855,349,2,15372,3575.49,259.83
10856,22,10,22885,1349.69,902.15
10857,232,10,7391,452.61,
10858,232,12,5857,7080.5,920.14
10859,241,11,16781,5382.6,
10860,267,5,14238,4615.94,472.88
10861,274,10,14696,9393.79,
10862,162,5,10823,4295.66,
10863,5,1,25260,203.06,638.45
10864,260,9,8425,7363.17,313.31
10865,239,8,29525,5311.16,205.09
10866,206,2,23406,2190.43,
10867,301,2,19282,9777.49,330.07
10868,52,14,19491,7961.78,
10869,173,4,26037,3628.93,521.86
10870,70,11,9833,7893.15,525.12
10871,329,14,16980,678.02,
10872,306,5,4910,6713.38,
10873,313,5,20890,5237.98,727.91
10874,155,14,19709,9932.95,795.2
10875,6,14,7135,8649.81,
10876,361,3,26556,5567.43,
10877,151,14,25858,1292.57,
10878,315,14,26755,2974.18,857.26
10879,110,4,15864,4470.02,
10880,316,14,8949,5795.96,939.65
10881,202,7,1610,8235.36,826.56
10882,38,12,17502,4253.44,
10883,8,6,14828,1786.04,
10884,137,10,21797,9686.17,
10885,1,6,23891,4329.93,
10886,5,8,1258,6827.88,742.99
10887,39,7,27660,5399.02,998.5
10888,147,8,3531,4824.78,
10889,46,15,27218,7714.54,212.06
10890,298,2,21316,5333.76,649.43
10891,24,13,25820,6682.18,984.88
10892,319,1,9344,4288.25,515.85
10893,245,11,16491,323.78,424.26
10894,329,6,29775,7081.35,193.13
10895,269,8,6455,8257.38,846.59
10896,72,14,7420,2611.26,
10897,162,6,4716,5359.07,
10898,146,8,23036,3894.81,609.89
10899,173,13,3119,1281.25,555.28
10900,214,2,26463,9733.11,633.99
10901,264,3,11789,5505.6,
10902,275,10,11852,4093.81,
10903,68,10,19216,8927.63,789.24
10904,252,1,29471,7427.3,214.84
10905,7,6,15205,7755.92,
10906,92,4,4350,2640.97,485.19
10907,331,9,10454,5564.71,324.19
10908,28,4,29251,4678.64,
10909,258,15,2806,8207.68,721.36
10910,108,6,18081,8299.18,103.75
10911,155,11,23670,7259.63,845.38
10912,12,12,29097,7703.59,615.92
10913,214,15,21928,9545.86,
10914,223,10,8088,6504.17,
10915,191,12,2485,1794.35,
10916,137,10,11066,1320.89,
10917,52,11,12879,1090.41,
10918,135,3,14821,2560.78,
10919,16,4,26779,2821.68,929.64
10920,239,4,22363,6011.75,
10921,49,13,25325,8388.81,628.83
10922,207,6,23027,5378.34,
10923,299,13,29754,3034.81,237.72
10924,159,14,5655,8595.49,425.99
10925,177,11,20162,6620.11,
10926,188,3,14787,3087.58,
10927,162,13,7812,4800.05,38.98
10928,128,7,15501,6088.22,
10929,212,7,3058,7084.28,
10930,101,2,4514,4069.33,
10931,19,2,16432,3910.79,
10932,98,8,29511,4929.56,
10933,297,8,19807,2199.2,131.51
10934,79,5,17960,919.49,647.26
10935,195,3,8683,1401.21,998.4
10936,216,10,25138,2949.68,
10937,150,3,17655,5769.17,
10938,234,6,8823,1958.72,221.47
10939,329,15,28846,5656.6,
10940,229,7,23796,4483.09,
10941,205,12,4584,5844.43,732.03
10942,52,9,26560,4114.52,818.79
10943,170,9,16685,2224.6,
10944,164,7,25691,6366.51,138.03
10945,302,14,9478,1569.74,
10946,351,1,24022,566.61,816.88
10947,90,3,21625,8797.14,376.04
10948,273,6,24652,3967.69,563.19
10949,105,4,2479,3429.31,519.44
10950,2,7,20076,5166.55,246.52
10951,4,3,27529,6815.48,
10952,60,11,15990,1938.77,
10953,308,6,28223,9046.84,701.52
10954,95,1,12825,1648.01,270.49
10955,196,6,3188,7592.72,949.09
10956,16,8,13505,2656.28,
10957,125,2,27017,1997.7,338.17
10958,183,2,17486,5297.81,
10959,25,14,27132,7646.19,
10960,9,5,17216,1388.67,729.61
10961,183,7,7991,7381.25,349.65
10962,321,12,21918,9582.35,
10963,259,14,21455,7481.53,
10964,267,12,14642,593.2,
10965,250,13,7645,872.59,553.42
10966,35,3,7379,663.14,758.88
10967,219,15,16261,864.21,
10968,70,4,14418,2601.97,
10969,354,6,16482,5594.94,821.78
10970,301,10,22375,5152.2,176.64
10971,300,4,3468,6750.77,11.45
10972,178,14,27239,6935.12,
10973,7,14,28046,6385.81,529.76
10974,262,15,2256,8005.69,119.42
10975,243,6,27194,8335.12,
10976,54,15,8886,7799.87,
10977,22,5,21427,4698.05,
10978,162,11,26541,3814.34,
10979,56,6,28938,3401.28,592.97
10980,27,9,12501,2874.72,
10981,329,12,15720,9668.13,777.5
10982,357,1,19024,8562.57,
10983,40,14,21186,5888.08,
10984,107,14,17552,7065.96,286.7
10985,236,6,6032,1300.71,
10986,159,12,10192,9985.37,154.56
10987,126,2,20257,2692.72,319.74
10988,307,7,8013,7074.99,743.47
10989,326,10,22648,6498.61,454.04
10990,340,1,21999,2290.65,
10991,270,8,28105,439.3,522.77
10992,127,11,17688,6272.43,133.63
10993,7,15,3726,3348.32,
10994,109,12,25996,3570.3,193.74
10995,8,13,6511,9776.16,122.86
10996,178,7,7550,7927.83,619.96
10997,183,7,17315,4265.25,647.4
10998,88,14,27457,3455.69,862.42
10999,69,15,5281,7362.08,925.34
11000,45,6,29795,1955.89,
11001,314,6,23845,7741.48,
11002,29,1,21495,6569.62,140.87
11003,215,2,22121,7443.81,340.58
11004,316,12,4720,6485.5,634.43
11005,359,2,27188,1230.87,935.79
11006,109,15,27119,7214.11,12.22
11007,195,11,8485,362.12,
11008,207,9,8981,1901.02,684.04
11009,186,11,15947,2870.96,
11010,186,14,10948,4614.14,
11011,113,15,5287,2956.21,
11012,228,7,14655,7853.74,
11013,81,10,16580,3644.32,
11014,235,6,27319,7701.57,
11015,363,4,2751,3992.81,
11016,60,14,14476,8747.14,
11017,296,14,5891,8168.31,674.3
11018,27,4,19719,6550.21,680.09
11019,290,14,9836,7514.56,
11020,317,2,6706,6144.15,
11021,214,14,19247,6731.12,411.04
11022,276,7,27751,2311.27,
11023,117,9,3509,9704.69,52.24
11024,86,14,21886,9970.84,921.75
11025,189,14,473,1690.65,87.89
11026,77,6,16567,4973.23,
11027,167,5,20778,4536.71,
11028,273,11,6995,9883.18,781.23
11029,61,12,28916,4829.51,418.86
11030,13,6,23029,2597.49,
11031,67,13,21536,9622.11,
11032,53,6,22315,9849.11,
11033,116,8,3261,9547.93,
11034,349,4,4351,3924.31,164.13
11035,109,1,941,3710.8,
11036,53,7,1076,4644.54,
11037,347,4,977,7397.32,747.05
11038,159,1,219,9205.75,482.56
11039,79,5,23407,4722.03,428.77
11040,236,8,2561,1157.64,387.33
11041,314,14,5935,1382.03,859.01
11042,107,6,5640,8630.02,
11043,44,10,2279,9694.25,510.6
11044,69,8,3657,3165.26,159.25
11045,245,13,23134,5008.3,
11046,209,6,8979,9369.85,
11047,51,10,393,706.58,
11048,163,4,28169,9512.0,
11049,312,9,3149,5538.77,
11050,329,12,10866,9464.21,
11051,318,13,23565,4905.11,
11052,255,12,15351,3489.56,
11053,68,3,25945,7432.05,
11054,194,9,21848,2859.34,546.88
11055,235,4,26843,5116.34,
11056,2,15,28467,5729.59,
11057,28,4,11331,7094.12,296.2
11058,348,5,2897,3822.25,8.67
11059,113,11,4603,1409.41,
11060,189,5,14648,3481.13,971.3
11061,37,5,10680,2910.82,403.01
11062,120,7,3372,4734.42,275.78
11063,137,4,6814,1615.61,741.21
11064,231,15,1166,3421.94,
11065,196,4,17892,342.18,63.71
11066,128,7,6373,9330.27,
11067,341,3,26482,7919.21,750.89
11068,105,9,5558,5868.39,
11069,345,12,21378,957.56,
11070,154,11,9288,5786.38,285.11
11071,35,7,24549,5960.39,308.03
11072,148,2,10782,2276.05,231.93
11073,162,5,10318,5770.15,310.66
11074,201,9,15822,1199.51,908.17
11075,207,14,18271,7507.47,383.13
11076,176,3,4145,6945.7,
11077,34,5,1355,3298.86,739.97
11078,284,15,3929,8940.63,12.1
11079,333,6,3333,7732.8,
11080,279,4,16412,8712.68,
11081,269,4,7322,4767.41,
11082,280,8,15652,4370.76,49.67
11083,81,10,21309,2042.67,
11084,107,5,12665,6596.91,28.23
11085,225,10,333,5525.73,921.41
11086,58,1,29389,2264.58,
11087,91,3,10387,9759.31,
11088,268,5,18020,7527.42,870.36
11089,272,8,19089,6363.27,
11090,44,6,7122,5249.4,872.89
11091,266,7,19721,7131.03,
11092,271,14,22799,112.6,
11093,95,2,10873,4868.77,
11094,91,3,14099,5632.38,
11095,116,2,9502,4941.71,
11096,223,7,21635,4598.38,880.78
11097,3,3,27877,7044.81,
11098,165,12,22776,4709.44,676.03
11099,292,15,10201,3498.37,246.8
11100,48,8,13996,9730.7,894.56
11101,359,5,21555,4980.57,481.9
11102,162,4,24340,4502.81,519.55
11103,310,1,31,7198.98,
11104,142,15,2945,3461.5,314.11
11105,279,2,24468,3666.4,140.13
11106,159,5,27780,6376.93,
11107,343,15,18060,4461.28,31.18
11108,52,14,3059,1479.51,407.23
11109,59,8,24788,2686.78,
11110,69,7,323,3131.08,951.96
11111,250,3,11345,1674.59,787.31
11112,346,6,2637,863.67,
11113,278,2,25189,8251.95,319.36
11114,201,3,12950,6217.89,476.8
11115,204,1,12964,5256.78,
11116,170,1,17541,6474.57,
11117,36,9,2384,3281.72,834.79
11118,362,10,3678,9242.87,
11119,351,4,26678,6936.59,6.37
11120,31,14,12950,148.96,
11121,76,14,26422,5537.83,
11122,214,10,29156,4631.3,
11123,331,9,29139,4311.84,954.33
11124,329,4,20899,1547.75,
11125,241,13,26621,9920.0,876.93
11126,232,3,1687,5258.83,910.61
11127,99,1,18750,3661.67,
11128,150,2,27413,6471.42,850.18
11129,201,1,18755,5605.74,
11130,180,10,6489,1126.88,
11131,18,7,21114,2995.97,191.47
11132,161,1,3063,2370.42,
11133,182,4,20226,2782.4,869.94
11134,3,5,24247,4122.29,425.69
11135,161,5,23319,5864.38,714.91
11136,352,15,6247,3133.53,
11137,355,5,5285,2581.59,504.87
11138,72,15,14650,8570.5,
11139,118,9,12860,9383.88,
11140,31,9,2645,1037.48,
11141,129,5,8493,1315.48,
11142,27,14,14153,3959.21,45.07
11143,270,9,8972,3530.31,
11144,353,6,9122,5964.85,415.74
11145,226,4,12186,5454.9,114.62
11146,220,3,14193,559.09,
11147,246,1,10462,6624.6,
11148,62,11,29600,9156.82,
11149,45,10,29309,9677.22,128.73
11150,190,13,15150,9895.42,
11151,139,1,7753,505.56,
11152,139,6,20121,4182.09,123.18
11153,58,14,17794,5565.55,714.58
11154,255,3,441,6851.58,
11155,191,15,9789,9056.76,436.71
11156,129,2,27790,6952.91,449.94
11157,328,7,7753,6630.53,
11158,83,9,15412,7417.62,660.23
11159,15,13,22448,178.04,340.94
11160,151,4,26260,5581.18,
11161,37,11,14233,919.16,
11162,228,10,22893,5498.57,812.29
11163,122,14,2151,2561.76,390.56
11164,129,5,3475,3139.41,
11165,117,12,24487,8836.98,202.72
11166,122,10,29195,9052.12,630.49
11167,11,9,10930,3568.58,
11168,164,13,25968,3493.49,929.06
11169,23,1,22148,5301.89,687.37
11170,13,15,4112,2502.92,
11171,83,9,22510,7673.09,
11172,212,6,27105,4240.6,
11173,107,3,9073,1104.63,
11174,52,7,16755,117.09,137.26
11175,167,15,7609,8076.1,
11176,353,7,24374,194.15,339.3
11177,307,2,7684,7142.17,
11178,67,1,6420,7257.55,
11179,238,3,9317,9700.34,
11180,222,8,10531,613.7,
11181,263,2,12936,7388.28,500.92
11182,360,7,16297,1036.4,387.63
11183,97,11,16908,3390.23,85.54
11184,108,7,8892,9120.55,
11185,2,7,3460,1160.37,
11186,56,6,20447,8670.79,
11187,169,10,20960,3822.82,106.57
11188,204,15,5646,4592.05,686.71
11189,328,4,27545,7083.06,309.21
11190,168,15,10485,9651.85,239.59
11191,245,8,19505,5890.51,54.23
11192,54,3,2613,9715.77,
11193,276,13,5964,3975.99,120.75
11194,60,11,6870,669.03,
11195,307,5,5129,5115.98,595.95
11196,261,2,422,6700.64,68.66
11197,197,7,13615,5215.57,
11198,242,9,6677,2265.54,
11199,273,2,18846,7358.59,145.06
11200,109,15,1651,738.15,
11201,271,5,3145,7232.49,
11202,155,7,4619,5652.64,
11203,135,1,8728,5049.1,
11204,144,11,370,2846.27,885.19
11205,330,1,12288,7751.6,
11206,3,10,6954,1308.17,
11207,159,15,21940,7161.51,46.41
11208,277,3,16949,1240.69,790.1
11209,308,14,27177,7598.21,301.2
11210,120,5,14280,131.8,472.11
11211,167,13,11437,8053.36,959.03
11212,205,6,24565,174.54,
11213,154,15,6322,5955.25,
11214,24,14,29418,2424.72,370.91
11215,39,5,29274,9100.19,872.85
11216,282,10,2235,5016.63,
11217,266,13,21696,6041.59,263.0
11218,259,11,28354,7232.17,
11219,342,3,28829,3456.15,115.82
11220,335,10,24843,1326.28,
11221,136,12,15356,1865.56,
11222,296,9,125,3329.7,
11223,78,1,22193,374.56,59.63
11224,221,1,4843,1273.81,
11225,316,14,11472,4526.67,366.83
11226,78,4,11507,3487.51,
11227,268,5,5021,1578.01,
11228,99,1,26774,2177.4,
