balance_id,date_id,account_id,opening_balance,closing_balance,average_balance
9266,343,16832,2849.55,4505.98,3677.76
9267,250,21488,771.12,3697.65,2234.39
9268,211,7637,949.4,85.41,517.4
9269,252,16445,590.17,1148.69,869.43
9270,305,8082,2268.21,1794.96,2031.59
9271,165,29922,1224.94,3493.99,2359.47
9272,296,26083,2750.45,548.65,1649.55
9273,111,16367,1415.72,192.67,804.2
9274,27,24888,4560.26,3676.9,4118.58
9275,363,4654,1297.48,1984.24,1640.86
9276,31,27746,4833.71,2555.49,3694.6
9277,243,19350,1140.75,3692.1,2416.43
9278,193,25794,44.22,3533.86,1789.04
9279,41,7086,3237.9,2311.04,2774.47
9280,74,9652,3032.91,1985.68,2509.3
9281,153,10615,2650.39,2651.02,2650.7
9282,125,578,1443.18,2034.2,1738.69
9283,190,24993,1371.44,3605.24,2488.34
9284,120,17676,1682.39,1069.25,1375.82
9285,172,21587,3078.62,3161.14,3119.88
9286,48,6782,2573.64,1878.67,2226.15
9287,336,16837,407.48,958.72,683.1
9288,232,24772,2046.2,1192.84,1619.52
9289,8,10748,3022.89,2720.17,2871.53
9290,236,11881,1630.57,3580.73,2605.65
9291,252,21464,3172.06,5806.73,4489.39
9292,112,2281,1256.61,1544.78,1400.69
9293,124,8560,1956.01,3634.95,2795.48
9294,285,17727,4121.5,3397.98,3759.74
9295,138,21684,3201.14,2066.56,2633.85
9296,305,22751,925.54,1807.69,1366.62
9297,312,3544,254.89,2108.36,1181.62
9298,148,21287,2927.7,1208.32,2068.01
9299,220,10042,615.72,2116.57,1366.14
9300,241,7095,1663.86,1369.97,1516.91
9301,224,18770,1391.39,640.55,1015.97
9302,290,25585,228.78,1862.62,1045.7
9303,342,28249,1939.8,785.35,1362.58
9304,176,7644,6131.87,861.53,3496.7
9305,113,14368,2230.77,1471.7,1851.24
9306,50,13236,1996.75,909.89,1453.32
9307,327,2052,493.72,1203.87,848.79
9308,55,15429,1953.47,2736.82,2345.14
9309,45,17929,232.83,2890.82,1561.83
9310,195,16748,4116.9,2843.43,3480.16
9311,103,20463,3120.37,889.76,2005.07
9312,88,9434,1463.36,4289.57,2876.46
9313,83,11477,3159.79,2100.2,2629.99
9314,320,13220,805.33,2718.79,1762.06
9315,34,17457,5567.07,2332.08,3949.57
9316,65,22979,2298.94,1519.38,1909.16
9317,95,5679,1334.35,3912.15,2623.25
9318,170,9973,1021.57,1873.31,1447.44
9319,149,15932,2637.78,2511.13,2574.45
9320,256,8086,394.51,1833.48,1113.99
9321,344,13559,4611.55,3726.11,4168.83
9322,134,9955,1442.59,3434.19,2438.39
9323,237,17660,1985.05,1451.06,1718.05
9324,260,11679,199.53,2838.52,1519.03
9325,36,22163,449.46,3035.25,1742.36
9326,221,18958,2543.53,5532.6,4038.07
9327,177,15311,3910.9,1236.33,2573.61
9328,299,12492,2557.8,538.12,1547.96
9329,171,21836,927.8,1985.37,1456.59
9330,102,2542,3342.89,3199.32,3271.11
9331,82,25548,658.39,575.96,617.17
9332,244,18520,1479.85,3904.09,2691.97
9333,113,21600,2833.03,4231.43,3532.23
9334,145,17521,1830.88,3063.34,2447.11
9335,112,11348,1525.41,5245.61,3385.51
9336,228,23870,3916.31,2568.3,3242.31
9337,334,28785,3113.24,2038.61,2575.92
9338,58,16624,369.48,2397.48,1383.48
9339,229,2090,2217.04,3940.28,3078.66
9340,69,25980,3007.55,3566.65,3287.1
9341,74,11847,1131.25,2258.84,1695.05
9342,254,14914,1724.93,4244.64,2984.79
9343,250,7729,2589.0,2233.25,2411.12
9344,286,22624,170.43,2107.16,1138.79
9345,214,9437,1611.28,2570.46,2090.87
9346,77,14675,851.94,1323.73,1087.84
9347,11,11410,250.99,1943.75,1097.37
9348,282,6303,2288.23,2428.38,2358.31
9349,346,5985,3636.31,1584.82,2610.57
9350,37,29587,358.59,196.01,277.3
9351,29,5520,1551.19,2448.54,1999.87
9352,286,22299,2918.83,1012.39,1965.61
9353,111,24273,4204.02,2657.66,3430.84
9354,229,25375,2569.07,4475.02,3522.05
9355,15,3772,1125.09,1121.84,1123.46
9356,57,20963,1062.84,2487.53,1775.18
9357,45,8722,877.08,2317.54,1597.31
9358,158,1118,1188.74,1444.18,1316.46
9359,241,13841,1975.15,1970.91,1973.03
9360,320,17092,2468.82,1551.37,2010.1
9361,60,17852,3440.3,70.99,1755.64
9362,194,521,3486.56,689.23,2087.89
9363,155,1233,638.3,2579.22,1608.76
9364,73,7500,3427.23,215.14,1821.18
9365,136,8685,2047.55,2402.81,2225.18
9366,127,21959,3599.27,3118.35,3358.81
9367,306,23179,1133.11,2740.06,1936.59
9368,90,27892,2383.42,721.84,1552.63
9369,305,13840,1973.45,3684.61,2829.03
9370,84,1410,334.47,3957.0,2145.74
9371,271,7016,2143.78,1438.17,1790.98
9372,303,1956,2311.24,1469.08,1890.16
9373,121,13900,1275.9,2140.8,1708.35
9374,160,21459,1323.96,1180.66,1252.31
9375,220,26390,1107.0,3918.64,2512.82
9376,88,9865,877.49,2422.09,1649.79
9377,111,16168,758.35,2092.16,1425.25
9378,128,29101,2907.47,1699.94,2303.7
9379,151,3587,976.89,1418.15,1197.52
9380,318,16996,2009.18,2907.26,2458.22
9381,190,28841,3200.87,3334.91,3267.89
9382,59,2898,4674.27,1779.41,3226.84
9383,246,12786,1402.53,1325.73,1364.13
9384,19,620,778.56,2026.4,1402.48
9385,167,7196,883.6,3387.46,2135.53
9386,319,20258,278.43,526.28,402.36
9387,347,23241,297.09,3615.77,1956.43
9388,58,23861,3344.06,2542.58,2943.32
9389,211,13799,767.57,3413.96,2090.76
9390,244,2767,1208.58,265.89,737.23
9391,113,16646,1224.06,2675.29,1949.67
9392,214,5372,1129.31,1567.55,1348.43
9393,268,9734,1049.25,1512.17,1280.71
9394,361,25338,1420.63,1225.69,1323.16
9395,165,24723,3966.04,3447.45,3706.74
9396,167,20777,3193.33,2499.03,2846.18
9397,57,7258,2715.0,4295.58,3505.29
9398,73,21036,139.51,4147.97,2143.74
9399,260,27823,364.52,708.81,536.66
9400,59,23076,4903.38,1436.75,3170.07
9401,152,15631,852.11,741.34,796.73
9402,191,12808,3902.4,1794.54,2848.47
9403,266,24912,1465.5,2579.9,2022.7
9404,11,15789,1560.61,4923.27,3241.94
9405,161,23598,5064.2,1468.57,3266.38
9406,137,22186,2036.71,1262.34,1649.53
9407,338,23617,2588.37,1818.76,2203.57
9408,24,2233,1011.23,781.44,896.34
9409,353,22949,3742.94,1194.78,2468.86
9410,92,19505,5259.62,3488.79,4374.2
9411,46,18630,2544.52,4399.93,3472.23
9412,299,25419,970.58,3225.36,2097.97
9413,64,9318,3744.56,1229.05,2486.8
9414,262,13081,1428.58,1915.62,1672.1
9415,88,12229,3848.26,818.82,2333.54
9416,315,9059,475.67,2515.3,1495.49
9417,224,11269,2480.01,484.37,1482.19
9418,131,1491,3134.11,2336.27,2735.19
9419,167,23466,928.91,998.32,963.62
9420,117,25621,2483.63,1840.24,2161.93
9421,116,8914,1612.95,2956.65,2284.8
9422,274,16913,1411.55,1316.44,1363.99
9423,336,28244,820.65,5269.32,3044.98
9424,58,23272,2533.49,1510.16,2021.82
9425,61,23237,409.98,723.31,566.64
9426,292,28375,2172.02,3030.58,2601.3
9427,164,17235,3792.6,5813.37,4802.98
9428,130,12258,1373.06,1249.91,1311.49
9429,100,22847,1014.56,1178.96,1096.76
9430,228,17279,1320.72,1247.59,1284.15
9431,66,11198,2157.89,237.67,1197.78
9432,178,14578,288.39,2204.36,1246.38
9433,158,4709,4318.01,2276.86,3297.44
9434,153,15624,2220.39,535.22,1377.8
9435,57,13292,1992.88,556.79,1274.84
9436,13,20425,656.89,458.56,557.73
9437,38,16920,2644.59,2994.47,2819.53
9438,44,17287,1060.09,39.0,549.54
9439,171,9413,1775.74,2044.33,1910.03
9440,307,17084,3986.13,1788.48,2887.31
9441,351,8924,5027.73,3044.05,4035.89
9442,337,5023,1093.6,897.03,995.31
9443,207,7319,619.8,5206.63,2913.22
9444,317,19204,213.59,1808.17,1010.88
9445,107,928,2644.86,1907.38,2276.12
9446,238,1983,5684.37,4517.58,5100.98
9447,33,1711,2972.86,3287.08,3129.97
9448,68,22769,3807.56,883.08,2345.32
9449,206,22846,1169.02,3246.42,2207.72
9450,130,15328,2287.71,1020.09,1653.9
9451,272,9390,3993.21,1579.91,2786.56
9452,29,12098,3746.57,2175.05,2960.81
9453,141,4733,1117.26,1582.33,1349.8
9454,58,4157,2514.81,2568.29,2541.55
9455,324,3887,727.23,902.45,814.84
9456,8,18256,3751.3,708.95,2230.12
9457,343,5020,1175.05,21.98,598.51
9458,357,22341,425.35,2693.33,1559.34
9459,328,14216,850.53,1051.93,951.23
9460,338,9955,3100.71,3199.9,3150.31
9461,183,15347,696.1,2204.09,1450.1
9462,219,23537,1411.27,1193.5,1302.38
9463,226,1545,4748.38,4015.89,4382.14
9464,360,24142,2084.82,1070.5,1577.66
9465,145,20690,508.86,1174.27,841.57
9466,353,14808,577.39,4567.52,2572.46
9467,162,16315,2516.08,731.22,1623.65
9468,332,59,476.53,3510.71,1993.62
9469,343,13702,3175.96,1690.03,2432.99
9470,354,10771,1388.32,2914.45,2151.38
9471,188,25136,1533.08,1421.85,1477.46
9472,331,21524,1916.2,4932.55,3424.38
9473,301,1002,1006.74,1717.59,1362.16
9474,104,24047,3514.54,1819.59,2667.07
9475,348,22186,494.11,4025.3,2259.7
9476,90,4856,3510.54,2236.88,2873.71
9477,90,24187,2365.64,1433.16,1899.4
9478,293,18510,579.5,1596.96,1088.23
9479,337,24573,973.7,6132.46,3553.08
9480,292,16207,3927.05,292.59,2109.82
9481,142,16784,61.44,4651.59,2356.51
9482,99,14281,1663.35,2210.3,1936.83
9483,1,24242,2467.73,1342.27,1905.0
9484,154,16084,2727.1,3741.27,3234.18
9485,19,21010,2409.82,1171.91,1790.87
9486,200,26124,4061.68,2076.28,3068.98
9487,201,27585,875.49,1336.26,1105.88
9488,222,27341,1609.73,1441.47,1525.6
9489,173,29341,2222.21,2373.07,2297.64
9490,311,28857,2277.01,1712.51,1994.76
9491,171,27840,1859.27,689.76,1274.51
9492,343,22033,2293.9,989.28,1641.59
9493,258,20065,1676.29,3011.51,2343.9
9494,208,2326,674.81,1414.04,1044.42
9495,131,16271,1612.55,340.17,976.36
9496,151,19805,4194.4,3140.75,3667.57
9497,51,15123,740.68,2132.89,1436.78
9498,58,23952,3015.54,3034.06,3024.8
9499,188,19803,3054.56,4279.72,3667.14
9500,190,27970,2744.61,2531.01,2637.81
9501,68,29326,2967.35,934.79,1951.07
9502,250,4914,3803.36,2493.07,3148.22
9503,309,1419,1257.89,652.08,954.99
9504,72,1933,940.76,2071.33,1506.05
9505,36,19556,726.97,664.03,695.5
9506,261,196,1572.21,1101.9,1337.06
9507,357,6005,512.61,5258.07,2885.34
9508,123,25809,3071.49,998.14,2034.81
9509,284,10458,798.13,2870.49,1834.31
9510,175,18409,49.39,264.81,157.1
9511,272,16530,1163.65,1093.86,1128.76
9512,41,11261,967.53,198.36,582.94
9513,21,14305,2217.7,1724.76,1971.23
9514,212,3806,1165.17,2026.0,1595.59
9515,196,19762,1792.46,1031.87,1412.16
9516,90,1901,426.83,957.56,692.19
9517,226,10357,2443.12,2299.79,2371.45
9518,97,2790,1755.85,3762.43,2759.14
9519,117,27335,2496.64,2391.05,2443.85
9520,257,4407,2451.4,3594.69,3023.05
9521,70,4681,2362.17,1348.12,1855.14
9522,331,29526,672.17,2002.06,1337.12
9523,138,1993,1503.07,5003.57,3253.32
9524,156,5958,3516.95,1104.72,2310.84
9525,342,14106,2425.97,2275.27,2350.62
9526,7,6546,2968.96,1449.02,2208.99
9527,198,28122,729.92,1860.43,1295.17
9528,101,653,275.86,1546.99,911.42
9529,115,14046,1198.65,2536.97,1867.81
9530,114,26284,368.11,862.63,615.37
9531,22,4323,1684.7,1935.83,1810.26
9532,138,26387,5115.92,2188.95,3652.43
9533,112,14749,560.29,916.74,738.51
9534,177,28781,1158.54,271.3,714.92
9535,99,1298,2228.32,665.76,1447.04
9536,245,6658,343.83,2231.79,1287.81
9537,45,27748,5190.55,1265.2,3227.88
9538,298,27684,1453.83,258.28,856.05
9539,170,17855,2762.08,1410.88,2086.48
9540,136,21260,535.36,1698.65,1117.01
9541,297,13338,1082.64,2275.68,1679.16
9542,7,10184,2163.25,2762.6,2462.93
9543,309,18821,2074.02,2684.36,2379.19
9544,165,14511,1930.1,481.48,1205.79
9545,10,24255,4088.57,3253.39,3670.98
9546,114,25576,851.15,1649.03,1250.09
9547,33,20599,1191.97,1404.24,1298.11
9548,11,6230,587.28,185.19,386.24
9549,362,16839,2736.88,788.82,1762.85
9550,325,16494,6257.07,1501.62,3879.34
9551,164,20169,5500.38,3233.12,4366.75
9552,82,28302,5424.88,1898.49,3661.68
9553,272,290,329.67,361.39,345.53
9554,155,7287,878.49,2849.46,1863.97
9555,181,27663,2243.66,678.95,1461.3
9556,207,13842,1215.32,3859.11,2537.22
9557,126,4665,3125.91,4123.08,3624.49
9558,320,22152,3367.69,2142.77,2755.23
9559,79,13521,942.55,2211.11,1576.83
9560,1,6464,1197.53,2833.02,2015.28
9561,110,23852,1518.6,3357.58,2438.09
9562,170,10103,1645.63,1575.01,1610.32
9563,282,19892,3895.55,1852.47,2874.01
9564,273,25489,4250.92,3942.39,4096.65
9565,225,10428,3319.9,819.87,2069.89
9566,284,6216,764.36,2636.15,1700.26
9567,326,21468,696.43,1048.42,872.42
9568,54,11632,2486.58,1340.02,1913.3
9569,301,20293,4576.7,2956.98,3766.84
9570,54,16828,2036.72,768.4,1402.56
9571,357,16864,95.85,2401.42,1248.63
9572,335,17098,3102.37,2.53,1552.45
9573,235,23322,2602.15,113.72,1357.93
9574,170,22708,2311.22,1635.53,1973.38
9575,140,24311,2399.91,1922.89,2161.4
9576,71,26539,45.89,1090.01,567.95
9577,339,9970,349.82,343.28,346.55
9578,132,11156,3649.83,266.21,1958.02
9579,310,1134,1646.54,3184.54,2415.54
9580,136,24504,2569.28,1577.49,2073.39
9581,184,16622,242.11,2003.5,1122.81
9582,34,16537,2699.53,1521.62,2110.57
9583,111,14579,2683.57,1744.68,2214.12
9584,254,29430,3248.48,2403.91,2826.19
9585,59,23271,1433.31,2855.58,2144.44
9586,237,14608,157.13,2523.75,1340.44
9587,54,11616,3143.59,2874.52,3009.06
9588,109,17205,907.42,77.53,492.47
9589,324,10349,809.06,1112.22,960.64
9590,224,15122,205.6,547.37,376.49
9591,99,25154,1129.67,4573.7,2851.68
9592,331,25287,3097.46,3388.16,3242.81
9593,66,23312,4271.88,1007.86,2639.87
9594,108,4268,31.58,1390.02,710.8
9595,301,2125,323.6,1114.85,719.22
9596,317,21519,2343.12,3201.75,2772.43
9597,320,4548,780.2,1011.39,895.8
9598,135,23716,4729.7,2390.63,3560.16
9599,206,26412,3473.72,1312.79,2393.26
9600,148,4180,21.31,974.55,497.93
9601,134,16519,653.13,1951.19,1302.16
9602,304,18034,3846.84,4865.96,4356.4
9603,40,29868,2260.77,115.24,1188.0
9604,326,1533,2159.51,1513.37,1836.44
9605,9,8721,2243.78,4663.18,3453.48
9606,197,11167,894.12,2466.34,1680.23
9607,175,9151,3921.53,2606.32,3263.93
9608,91,22525,811.22,1659.93,1235.58
9609,163,22730,4894.74,2064.5,3479.62
9610,147,27852,1343.77,3678.59,2511.18
9611,181,12627,2113.24,2226.49,2169.86
9612,125,24199,2950.32,3482.86,3216.59
9613,275,22142,872.45,6487.78,3680.11
9614,329,4210,2364.44,1254.43,1809.43
9615,41,23266,2502.26,280.99,1391.62
9616,19,20602,2300.56,2829.43,2564.99
9617,244,28384,1683.75,5091.04,3387.39
9618,308,2295,549.87,1342.38,946.12
9619,247,2194,3632.18,2949.63,3290.9
9620,264,20870,2319.2,1618.68,1968.94
9621,85,7972,2173.46,3763.75,2968.61
9622,72,6234,1398.89,1934.4,1666.64
9623,96,29420,3847.6,4767.07,4307.34
9624,191,8346,1013.2,137.24,575.22
9625,113,23514,350.33,4513.11,2431.72
9626,107,27433,2038.66,997.15,1517.9
9627,324,29807,4140.38,2148.93,3144.65
9628,119,4619,863.46,2380.96,1622.21
9629,285,4013,1404.07,2843.93,2124.0
9630,195,22490,723.15,4242.57,2482.86
9631,140,28065,811.85,3176.42,1994.13
9632,17,16996,346.88,30.16,188.52
9633,147,16830,4458.43,905.03,2681.73
9634,133,22915,3801.48,174.73,1988.11
9635,12,1341,2334.18,420.2,1377.19
9636,247,25730,2787.5,364.28,1575.89
9637,319,17729,478.37,713.03,595.7
9638,217,29474,4020.31,1155.11,2587.71
9639,141,27752,1507.33,1460.17,1483.75
9640,74,11197,2299.5,68.84,1184.17
9641,219,7855,2434.85,3076.66,2755.76
9642,208,22580,3429.76,3778.67,3604.22
9643,226,4170,2017.78,1799.08,1908.43
9644,167,4623,2999.92,3453.72,3226.82
9645,364,1631,2370.52,219.27,1294.89
9646,231,7732,682.69,1384.28,1033.49
9647,80,22694,1179.99,476.95,828.47
9648,237,17381,250.7,2342.33,1296.51
9649,154,20053,4028.89,1526.14,2777.51
9650,304,5715,3378.6,1165.05,2271.82
9651,237,17420,34.28,1816.23,925.25
9652,34,15777,919.88,4240.79,2580.34
9653,316,28800,3163.21,2359.4,2761.31
9654,121,6532,2972.99,3361.33,3167.16
9655,343,18922,2472.29,405.03,1438.66
9656,276,17880,2692.98,4068.71,3380.85
9657,83,11318,3058.25,85.75,1572.0
9658,20,27659,549.87,1304.5,927.18
9659,329,2591,2584.17,3238.67,2911.42
9660,240,10283,711.82,1893.08,1302.45
9661,235,8788,2563.2,3275.88,2919.54
9662,307,2026,2036.13,219.71,1127.92
9663,102,19686,4005.7,764.74,2385.22
9664,19,17868,956.95,1366.09,1161.52
9665,302,24638,1971.74,3533.39,2752.57
9666,172,16215,4407.91,801.53,2604.72
9667,184,29669,119.23,1886.04,1002.63
9668,122,2646,1085.99,3216.52,2151.26
9669,188,20652,4233.54,3742.83,3988.18
9670,244,13385,66.87,2560.89,1313.88
9671,90,323,1855.96,1534.49,1695.22
9672,196,20668,118.28,2192.26,1155.27
9673,206,19417,3285.92,3369.06,3327.49
9674,242,1909,3687.11,1817.99,2752.55
9675,158,28702,129.76,3812.84,1971.3
9676,40,29763,2017.63,574.94,1296.29
9677,92,21968,812.36,2307.26,1559.81
9678,76,2725,1800.39,2384.32,2092.36
9679,262,28331,76.09,3074.55,1575.32
9680,141,20043,1132.44,1334.21,1233.33
9681,107,12346,276.7,1474.94,875.82
9682,100,8412,531.57,1482.25,1006.91
9683,271,26373,1399.51,762.23,1080.87
9684,104,26755,2165.49,2070.46,2117.97
9685,24,26776,326.56,529.86,428.21
9686,352,3728,602.42,5451.02,3026.72
9687,2,13958,2412.01,2816.92,2614.47
9688,162,98,3180.67,0.19,1590.43
9689,321,10813,2561.1,732.11,1646.61
9690,159,8369,743.47,3272.2,2007.84
9691,286,18513,2374.4,3389.84,2882.12
9692,263,14783,3079.8,1727.32,2403.56
9693,297,12348,1369.0,2088.33,1728.66
9694,236,18060,2257.76,4051.94,3154.85
9695,317,3359,2017.75,188.38,1103.07
9696,354,5427,2707.2,878.63,1792.91
9697,323,29045,3185.51,1496.19,2340.85
9698,147,15300,3701.86,1255.34,2478.6
9699,327,8979,1820.16,3435.23,2627.7
9700,201,17244,312.2,3903.84,2108.02
9701,258,21719,463.3,1463.92,963.61
9702,159,23956,1821.83,327.46,1074.64
9703,175,9798,2260.71,696.44,1478.58
9704,116,3456,3715.62,1331.37,2523.49
9705,129,9392,1441.89,2988.81,2215.35
9706,186,27487,652.77,2492.35,1572.56
9707,149,18306,3461.38,3536.42,3498.9
9708,109,26914,2150.21,3497.82,2824.02
9709,53,20272,5303.61,917.42,3110.51
9710,293,7875,2870.95,4008.49,3439.72
9711,57,946,842.81,1383.76,1113.28
9712,226,15115,1268.02,381.86,824.94
9713,175,12566,2060.26,163.98,1112.12
9714,196,7163,1392.11,1486.08,1439.09
9715,216,23426,1070.69,3990.82,2530.76
9716,279,4617,3043.01,1492.54,2267.78
9717,308,15746,2448.35,2575.99,2512.17
9718,121,13708,2280.0,94.16,1187.08
9719,37,29726,2710.54,803.41,1756.97
9720,253,21140,2136.49,5066.64,3601.57
9721,229,29425,1158.37,198.42,678.39
9722,266,27653,1572.93,683.39,1128.16
9723,344,25178,307.29,1181.77,744.53
9724,157,16495,102.77,1368.85,735.81
9725,9,17905,4722.36,1157.53,2939.94
9726,338,20128,2147.06,2343.66,2245.36
9727,352,29592,1181.54,2063.43,1622.48
9728,73,5629,142.56,2263.04,1202.8
9729,261,23055,3718.79,638.2,2178.49
9730,195,4564,3613.44,4228.49,3920.97
9731,317,12064,6007.39,3624.4,4815.9
9732,252,16042,4751.25,1401.26,3076.26
9733,328,1416,1718.95,1142.7,1430.83
9734,321,12949,1891.7,1058.91,1475.31
9735,115,5409,4582.78,1658.63,3120.7
9736,279,23212,352.58,2626.29,1489.43
9737,163,2350,1807.36,3417.93,2612.64
9738,134,7373,3524.7,1762.9,2643.8
9739,37,2761,2278.93,1539.34,1909.13
9740,147,17361,2110.9,2320.36,2215.63
9741,339,29221,2261.43,4034.66,3148.05
9742,49,12150,1539.57,2183.24,1861.4
9743,115,429,2783.44,514.66,1649.05
9744,40,15319,2431.34,2881.8,2656.57
9745,179,18744,3474.62,865.25,2169.93
9746,260,1700,772.48,5141.37,2956.93
9747,90,4790,5924.97,2874.33,4399.65
9748,49,27178,410.53,6115.0,3262.76
9749,47,20045,1612.81,1620.59,1616.7
9750,25,975,1688.36,2828.08,2258.22
9751,305,130,2738.2,2854.01,2796.11
9752,130,8043,2145.42,2231.11,2188.27
9753,51,18080,1953.28,1699.1,1826.19
9754,359,1542,3358.96,1458.27,2408.61
9755,7,16203,1669.52,179.68,924.6
9756,115,23329,2128.98,4224.76,3176.87
9757,63,16883,257.81,2512.76,1385.29
9758,108,13292,313.82,2844.93,1579.38
9759,106,25878,3402.06,812.77,2107.41
9760,84,6004,4098.44,4205.51,4151.98
9761,147,25908,2127.36,2298.12,2212.74
9762,249,21719,837.89,1304.29,1071.09
9763,113,28,1020.12,2715.89,1868.0
9764,113,5849,2355.33,2249.76,2302.55
9765,121,17274,1573.3,640.6,1106.95
9766,306,16933,379.79,905.91,642.85
9767,250,14454,969.59,4648.19,2808.89
9768,240,22659,2103.03,6360.05,4231.54
9769,56,19972,3465.76,1734.28,2600.02
9770,217,19720,2081.68,841.28,1461.48
9771,100,154,103.25,1650.36,876.8
9772,340,18457,1054.02,2746.46,1900.24
9773,365,14126,612.41,904.36,758.38
9774,279,2484,2644.01,4883.62,3763.82
9775,68,12984,4756.88,3343.29,4050.09
9776,294,11592,47.99,465.56,256.77
9777,25,400,917.42,2026.75,1472.09
9778,210,11276,1934.86,1904.07,1919.46
9779,336,23026,1689.66,3276.58,2483.12
9780,141,20735,863.47,2202.86,1533.16
9781,214,17885,999.9,2290.93,1645.41
9782,343,4764,3525.74,1178.32,2352.03
9783,269,12263,1177.58,2401.27,1789.42
9784,323,18228,2766.94,4847.51,3807.23
9785,12,7008,939.41,1723.26,1331.34
9786,7,17566,3707.26,1102.86,2405.06
9787,280,27934,625.39,4628.35,2626.87
9788,350,26232,3901.86,242.53,2072.2
9789,158,12959,2800.3,2729.02,2764.66
9790,96,21763,2408.77,1322.73,1865.75
9791,102,20686,3782.67,1748.28,2765.47
9792,336,17092,796.03,2929.98,1863.01
9793,188,17277,1324.81,5369.45,3347.13
9794,4,11775,1709.62,865.76,1287.69
9795,146,8919,1679.83,1462.84,1571.34
9796,358,23237,6032.79,922.54,3477.66
9797,83,18939,2306.12,210.27,1258.19
9798,18,16465,1718.82,523.03,1120.92
9799,154,2198,2601.88,714.71,1658.3
9800,41,28432,2081.75,1162.49,1622.12
9801,141,15808,3067.54,1406.97,2237.26
9802,221,862,1638.36,5185.24,3411.8
9803,306,928,4111.47,3527.76,3819.62
9804,187,16163,1987.37,2880.1,2433.73
9805,104,13678,2492.06,505.42,1498.74
9806,220,8767,3499.17,207.74,1853.45
9807,277,4397,3393.26,116.25,1754.76
9808,22,20137,3105.19,1909.39,2507.29
9809,259,26963,1163.66,1316.72,1240.19
9810,219,1790,3156.23,552.87,1854.55
9811,72,17210,2085.54,902.68,1494.11
9812,86,5713,1329.83,3439.13,2384.48
9813,252,21534,60.36,2831.57,1445.97
9814,339,11990,1120.9,2727.81,1924.36
9815,181,12350,1060.59,2181.56,1621.07
9816,79,15352,1799.94,3486.45,2643.19
9817,55,25435,4094.03,823.39,2458.71
9818,278,27868,3180.06,1763.55,2471.8
9819,176,2936,3545.51,3309.01,3427.26
9820,48,11078,99.59,4304.83,2202.21
9821,355,20508,1422.24,3843.64,2632.94
9822,331,17600,2823.2,1457.5,2140.35
9823,207,28468,4744.69,1001.65,2873.17
9824,310,22268,2763.37,2548.71,2656.04
9825,130,21218,3819.01,2710.6,3264.81
9826,51,24543,2930.74,1229.33,2080.03
9827,248,15513,2802.7,3827.02,3314.86
9828,161,25889,1869.42,2491.57,2180.49
9829,60,24878,896.78,659.73,778.25
9830,233,29124,1374.45,2056.42,1715.43
9831,334,28142,3661.21,1673.3,2667.26
9832,138,24499,2163.37,2370.68,2267.02
9833,208,26495,3997.34,2740.21,3368.78
9834,162,11997,3079.89,1089.4,2084.64
9835,34,170,4173.37,1238.45,2705.91
9836,286,21739,1709.26,1353.93,1531.6
9837,38,8641,3968.5,4660.63,4314.57
9838,29,14454,1458.39,2947.8,2203.1
9839,335,17573,61.67,3062.4,1562.04
9840,67,23757,1574.34,1944.41,1759.38
9841,128,12877,1407.0,706.37,1056.68
9842,220,4178,2040.43,3102.77,2571.6
9843,264,9796,1885.58,5346.75,3616.16
9844,342,29575,2671.24,598.82,1635.03
9845,328,2460,1918.11,2764.09,2341.1
