loan_id,loan_type,loan_amount,interest_rate
3881,Student,39957.88,1.26
3882,Student,39163.0,2.23
3883,Personal,36713.93,4.52
3884,Student,18554.95,3.27
3885,Mortgage,7131.23,4.26
3886,Mortgage,18194.78,3.01
3887,Auto,14850.66,4.43
3888,Student,6049.02,3.28
3889,Auto,43743.47,2.58
3890,Mortgage,10213.39,4.99
3891,Personal,13208.8,2.69
3892,Student,18621.73,4.15
3893,Auto,33371.56,4.38
3894,Auto,23323.04,4.92
3895,Personal,20297.04,3.17
3896,Personal,12253.07,4.85
3897,Student,23429.38,1.91
3898,Auto,42538.43,3.56
3899,Mortgage,25293.45,5.15
3900,Auto,39879.19,3.44
3901,Auto,38252.22,1.28
3902,Auto,46081.67,4.63
3903,Student,40325.5,1.26
3904,Student,39322.09,2.73
3905,Mortgage,23320.63,3.35
3906,Student,38453.05,4.1
3907,Student,5287.46,4.16
3908,Mortgage,38030.04,5.34
3909,Auto,23100.19,1.65
3910,Student,18893.94,1.06
3911,Auto,25583.12,4.37
3912,Personal,35934.44,4.37
3913,Personal,3130.48,4.88
3914,Mortgage,6800.3,5.51
3915,Auto,3602.95,3.81
3916,Personal,23903.39,3.62
3917,Student,15661.75,3.73
3918,Student,15682.92,3.11
3919,Auto,11355.53,1.03
3920,Auto,5172.72,1.77
3921,Student,37802.66,2.51
3922,Personal,14154.69,4.08
3923,Student,5032.4,3.42
3924,Mortgage,34743.78,4.26
3925,Auto,20659.14,3.44
3926,Student,5218.28,4.85
3927,Mortgage,48952.48,4.57
3928,Mortgage,25675.31,3.8
3929,Mortgage,48655.51,5.47
3930,Personal,16472.59,2.47
3931,Mortgage,15858.28,5.38
3932,Student,38112.92,3.6
3933,Mortgage,6289.3,5.42
3934,Mortgage,49590.48,4.69
3935,Personal,48880.27,2.6
3936,Auto,49934.16,1.74
3937,Personal,46763.32,4.7
3938,Student,21929.17,2.86
3939,Student,26114.31,2.76
3940,Student,20154.07,1.41
3941,Auto,31868.75,3.17
3942,Mortgage,10607.23,5.54
3943,Mortgage,48479.51,5.92
3944,Mortgage,30846.32,5.28
3945,Personal,22125.43,2.19
3946,Auto,2020.15,4.1
3947,Mortgage,38571.59,5.8
3948,Student,33559.2,4.05
3949,Auto,34926.52,3.69
3950,Auto,16270.51,1.07
3951,Mortgage,29313.75,3.52
3952,Personal,39745.68,1.17
3953,Personal,11045.94,1.81
3954,Student,33545.18,4.73
3955,Personal,2797.87,2.7
3956,Personal,34821.87,4.26
3957,Student,26745.45,1.55
3958,Personal,2284.67,1.3
3959,Mortgage,27467.57,3.88
3960,Personal,14576.95,1.96
3961,Mortgage,35235.27,4.44
3962,Auto,46955.11,3.46
3963,Personal,1783.89,2.58
3964,Mortgage,19793.23,4.22
3965,Mortgage,24081.89,4.54
3966,Auto,14609.41,1.32
3967,Mortgage,8409.64,5.35
3968,Mortgage,17034.05,3.33
3969,Mortgage,16622.03,5.42
3970,Student,44558.63,4.18
3971,Personal,27004.44,2.46
3972,Mortgage,13338.08,4.39
3973,Student,44178.59,2.05
3974,Personal,22122.85,1.32
3975,Auto,14223.47,4.48
3976,Student,44912.39,1.79
3977,Auto,41321.94,1.36
3978,Mortgage,2760.34,3.13
3979,Mortgage,20357.08,3.04
3980,Personal,44852.02,4.05
3981,Student,33924.0,2.36
3982,Personal,16826.42,2.1
3983,Student,28118.32,2.53
3984,Auto,14606.85,1.51
3985,Personal,37213.33,2.93
3986,Mortgage,47564.09,4.38
3987,Personal,20425.33,2.61
3988,Mortgage,9546.7,5.85
3989,Student,40785.85,1.29
3990,Student,2127.99,4.39
3991,Auto,39970.25,1.36
3992,Personal,2976.92,4.42
3993,Mortgage,48597.35,5.7
3994,Auto,28999.94,4.57
3995,Auto,48581.12,1.18
3996,Mortgage,2350.36,3.6
3997,Auto,33912.17,1.47
3998,Mortgage,47943.12,4.06
3999,Auto,34976.02,1.1
4000,Mortgage,36247.98,3.54
4001,Mortgage,17812.51,5.2
4002,Mortgage,23420.37,5.27
4003,Auto,15113.72,2.39
4004,Mortgage,1182.51,4.19
4005,Mortgage,13613.7,5.57
4006,Auto,4432.26,3.75
4007,Student,31560.59,3.53
4008,Student,11032.36,3.49
4009,Mortgage,35118.07,4.98
4010,Auto,45630.57,3.38
4011,Mortgage,19491.31,4.1
4012,Personal,2385.72,3.26
4013,Student,19993.87,3.29
4014,Student,9287.23,3.45
4015,Mortgage,7509.1,5.0
4016,Auto,14326.19,1.28
4017,Personal,37679.88,4.32
4018,Mortgage,48230.56,3.41
4019,Mortgage,18042.61,3.42
4020,Student,2938.89,1.18
4021,Mortgage,1980.08,5.01
4022,Mortgage,19642.7,4.75
4023,Student,21142.55,4.49
4024,Personal,29854.47,3.08
4025,Mortgage,47059.45,4.03
4026,Personal,8922.73,2.51
4027,Mortgage,43467.79,5.18
4028,Student,26636.47,3.94
4029,Student,27172.67,2.64
4030,Student,4557.59,4.13
4031,Auto,36628.52,2.67
4032,Mortgage,43578.66,3.58
4033,Auto,14000.76,3.3
4034,Mortgage,13976.74,5.9
4035,Student,8426.23,3.47
4036,Personal,26651.22,2.92
4037,Mortgage,44207.42,4.75
4038,Student,49242.74,4.87
4039,Mortgage,14053.16,5.21
4040,Student,5743.03,4.16
4041,Mortgage,6932.77,3.21
4042,Auto,44783.74,4.4
4043,Student,1835.39,1.21
4044,Auto,27083.13,4.85
4045,Auto,39206.2,4.13
4046,Personal,21678.06,2.75
4047,Student,27623.7,3.1
4048,Personal,17873.38,2.72
4049,Student,5122.12,2.08
4050,Personal,2896.29,3.16
4051,Auto,42172.82,4.32
4052,Student,39134.14,3.87
4053,Mortgage,25754.42,3.95
4054,Mortgage,5897.31,4.58
4055,Auto,20766.1,4.32
4056,Student,4723.94,2.63
4057,Personal,5631.73,3.23
4058,Auto,22816.46,4.96
4059,Personal,43600.81,3.98
4060,Personal,26540.53,4.97
4061,Auto,1960.83,4.34
4062,Mortgage,12980.13,4.02
4063,Auto,28309.68,3.0
4064,Personal,16125.57,3.93
4065,Auto,45795.7,1.04
4066,Student,15185.66,4.55
4067,Mortgage,45192.41,5.65
4068,Personal,38012.3,1.39
4069,Mortgage,27996.05,3.32
4070,Auto,34976.34,4.68
4071,Personal,12431.46,3.65
4072,Personal,26400.02,1.64
4073,Auto,29148.77,4.68
4074,Personal,43387.98,2.87
4075,Student,28261.55,3.17
4076,Mortgage,2930.77,4.89
4077,Auto,44974.18,4.85
4078,Mortgage,17114.45,4.73
4079,Auto,32364.8,4.7
4080,Student,27475.05,3.42
4081,Personal,43848.44,1.41
4082,Mortgage,36700.94,4.81
4083,Mortgage,31558.4,3.13
4084,Mortgage,12137.74,3.9
4085,Student,32569.9,4.53
4086,Personal,38284.83,1.01
4087,Student,25150.02,3.99
4088,Personal,12109.34,4.83
4089,Auto,34526.11,4.75
4090,Mortgage,4791.72,4.69
4091,Auto,3806.02,4.65
4092,Mortgage,10899.32,3.52
4093,Personal,45255.42,1.47
4094,Student,30116.5,1.85
4095,Mortgage,26613.25,5.18
4096,Personal,42556.69,2.22
4097,Mortgage,19814.57,4.42
4098,Personal,13543.95,2.31
4099,Auto,25007.31,3.48
4100,Student,4154.47,3.87
4101,Mortgage,27897.3,3.43
4102,Personal,13962.83,2.66
4103,Auto,44425.91,4.51
4104,Student,10189.12,3.22
4105,Student,16290.06,2.23
4106,Mortgage,28904.52,4.52
4107,Mortgage,35753.85,4.27
4108,Student,30060.58,3.36
4109,Auto,48106.77,1.57
4110,Student,34302.22,1.82
4111,Personal,12767.37,1.03
4112,Student,16731.17,2.3
4113,Personal,19074.29,1.93
4114,Personal,39653.39,3.95
4115,Personal,45450.77,3.59
4116,Auto,35864.27,1.13
4117,Auto,44307.66,1.12
4118,Student,14503.65,3.1
4119,Student,2665.94,2.51
4120,Personal,32932.43,1.33
4121,Personal,15506.78,2.99
4122,Personal,46508.09,2.34
4123,Student,39110.36,3.88
4124,Personal,48434.83,1.64
4125,Auto,14950.33,4.87
4126,Auto,26554.95,4.09
4127,Student,27181.8,2.44
4128,Personal,12065.99,2.84
4129,Mortgage,45346.09,4.51
4130,Student,25687.56,1.65
4131,Mortgage,36664.17,3.29
4132,Personal,35816.56,2.7
4133,Mortgage,3027.43,4.95
4134,Mortgage,7331.87,3.32
4135,Auto,39400.32,3.65
4136,Student,32000.16,1.48
4137,Personal,27215.15,2.91
4138,Student,8851.95,1.13
4139,Student,48208.74,3.66
4140,Student,2815.79,1.12
4141,Personal,37656.83,4.5
4142,Mortgage,34322.59,5.0
4143,Student,14816.16,2.97
4144,Auto,48196.28,1.26
4145,Student,12030.27,2.64
4146,Personal,46392.38,3.75
4147,Auto,45969.72,3.8
4148,Mortgage,21529.47,4.02
4149,Personal,40314.23,1.97
4150,Mortgage,40722.04,5.71
4151,Student,31976.04,1.99
4152,Personal,14389.18,3.78
4153,Auto,44630.43,2.73
4154,Student,9185.0,1.49
4155,Auto,49643.49,1.03
4156,Mortgage,5224.13,5.4
4157,Mortgage,40137.96,5.83
4158,Personal,18275.08,3.51
4159,Mortgage,29103.72,5.76
4160,Student,49088.07,1.54
4161,Auto,26493.59,4.81
4162,Student,29309.33,3.03
4163,Student,31041.16,1.89
4164,Student,5100.51,3.87
4165,Auto,18237.46,2.83
4166,Student,11705.32,4.72
4167,Auto,6645.65,3.94
4168,Student,44173.17,1.5
4169,Auto,17486.02,1.67
4170,Auto,31994.75,1.14
4171,Student,9813.28,4.21
4172,Personal,18950.7,1.68
4173,Personal,8726.48,4.09
4174,Personal,42037.51,4.04
4175,Student,21593.89,4.06
4176,Auto,44593.77,3.0
4177,Student,24462.84,3.4
4178,Student,10272.07,3.08
4179,Auto,22434.45,3.37
4180,Student,24850.48,2.8
4181,Personal,30037.61,1.74
4182,Student,9874.31,4.07
4183,Mortgage,44633.28,3.23
4184,Auto,20306.28,2.17
4185,Student,36533.13,4.32
4186,Student,33806.11,1.14
4187,Personal,36702.69,4.34
4188,Student,47033.12,4.5
4189,Mortgage,15464.39,5.87
4190,Personal,25647.25,1.37
4191,Auto,40584.42,1.48
4192,Student,3488.82,2.88
4193,Personal,13221.78,1.74
4194,Personal,18666.43,1.27
4195,Student,4539.07,4.05
4196,Mortgage,15153.82,4.14
4197,Auto,26795.87,3.53
4198,Personal,49092.34,4.91
4199,Personal,43550.99,1.13
4200,Mortgage,11017.68,4.74
4201,Auto,37869.41,1.23
4202,Personal,3547.94,1.61
4203,Mortgage,37816.99,5.91
4204,Personal,24363.43,2.78
4205,Mortgage,47991.49,4.8
4206,Student,14018.41,1.95
4207,Auto,8976.49,4.91
4208,Personal,34456.98,4.18
4209,Auto,1408.39,2.34
4210,Auto,18161.93,4.89
4211,Mortgage,40469.99,4.33
4212,Student,43374.21,2.94
4213,Mortgage,16539.24,4.49
4214,Student,48816.54,1.46
4215,Student,41552.98,3.61
4216,Mortgage,1506.79,3.71
4217,Student,28379.44,2.29
4218,Auto,6276.0,1.23
4219,Student,34987.69,1.91
4220,Auto,36531.86,4.81
4221,Personal,16911.5,3.04
4222,Auto,1642.5,4.1
4223,Personal,33296.68,4.8
4224,Personal,20945.29,3.35
4225,Student,11942.55,3.43
4226,Personal,11522.25,2.93
4227,Auto,13092.69,1.55
4228,Student,42960.48,2.76
4229,Auto,20274.05,2.36
4230,Mortgage,42601.73,3.87
4231,Auto,15520.57,3.11
4232,Mortgage,46775.55,3.05
4233,Student,36006.45,4.61
4234,Auto,32851.71,1.97
4235,Personal,34080.46,3.31
4236,Student,17415.61,4.47
4237,Personal,18117.15,1.13
4238,Student,4075.88,2.06
4239,Mortgage,13146.27,3.0
4240,Student,4504.66,2.86
4241,Auto,34408.58,4.91
4242,Personal,17541.29,1.9
4243,Student,20645.79,4.97
4244,Auto,41201.32,3.44
4245,Personal,10116.95,1.49
4246,Mortgage,17256.5,3.72
4247,Mortgage,15418.7,5.79
4248,Student,24785.68,1.49
4249,Student,47366.61,4.29
4250,Student,29010.89,3.68
4251,Mortgage,18803.43,3.22
4252,Auto,6835.13,4.39
4253,Auto,19514.66,4.43
4254,Mortgage,16948.19,5.82
4255,Personal,2518.3,2.66
4256,Auto,40151.24,1.01
4257,Mortgage,33154.53,4.16
4258,Personal,45852.81,3.36
4259,Personal,30115.47,2.71
4260,Auto,32314.07,2.42
4261,Auto,41228.08,4.16
4262,Auto,38323.68,2.08
4263,Student,1885.91,3.1
4264,Student,3600.74,3.71
4265,Auto,33337.7,2.43
4266,Auto,45658.88,2.21
4267,Personal,34385.93,3.63
4268,Mortgage,1399.38,3.1
4269,Mortgage,12610.92,3.79
4270,Student,11858.18,4.3
4271,Personal,7878.51,3.32
4272,Student,36024.76,4.42
4273,Auto,32404.86,4.17
4274,Personal,36145.03,2.19
4275,Personal,30968.45,4.04
4276,Mortgage,35717.65,5.96
4277,Personal,31985.73,2.0
4278,Personal,44772.45,3.81
4279,Personal,48737.45,4.66
4280,Mortgage,12946.82,5.82
4281,Mortgage,25631.26,4.7
4282,Student,5785.81,2.88
4283,Student,1357.81,2.96
4284,Mortgage,6087.82,3.81
4285,Mortgage,17180.79,4.75
4286,Personal,2798.88,3.39
4287,Student,25640.63,3.15
4288,Student,5198.39,1.64
4289,Auto,44152.19,1.32
4290,Auto,28941.56,2.84
4291,Student,31321.26,1.67
4292,Student,43198.34,4.03
4293,Student,7848.06,1.75
4294,Auto,9334.05,2.19
4295,Personal,17316.61,2.18
4296,Personal,15020.31,2.58
4297,Personal,22051.25,4.52
4298,Mortgage,36416.59,3.46
4299,Auto,3872.1,1.2
4300,Auto,8684.13,2.51
4301,Auto,24102.18,3.85
4302,Student,38342.65,2.44
4303,Personal,32623.7,4.8
4304,Mortgage,39343.68,5.52
4305,Student,14139.59,3.03
4306,Mortgage,27066.55,5.17
4307,Student,47133.9,1.07
4308,Personal,24604.07,3.57
4309,Personal,11008.86,1.02
4310,Student,23515.6,2.96
4311,Student,36290.1,3.06
4312,Student,28550.52,2.92
4313,Personal,48912.25,2.62
4314,Personal,44771.73,4.44
4315,Student,4168.21,3.11
4316,Personal,19082.64,2.2
4317,Mortgage,27459.17,3.54
4318,Student,8568.73,1.78
4319,Student,33185.08,4.34
4320,Auto,19790.94,3.81
4321,Auto,34273.45,1.88
4322,Student,8317.06,1.6
4323,Personal,41875.48,2.96
4324,Auto,31407.32,3.92
4325,Mortgage,33377.66,5.31
4326,Personal,6625.76,2.77
4327,Student,32558.9,1.89
4328,Personal,33470.48,3.21
4329,Mortgage,8439.74,5.38
4330,Mortgage,17108.5,3.96
4331,Student,36552.77,1.33
4332,Auto,28957.66,2.82
4333,Auto,49198.65,1.85
4334,Student,29222.88,1.47
4335,Auto,1605.86,2.79
4336,Mortgage,30031.38,4.54
4337,Personal,32949.73,3.93
4338,Mortgage,24634.13,5.35
4339,Auto,36940.32,4.67
4340,Mortgage,31393.74,4.61
4341,Auto,30398.16,4.64
4342,Student,33733.36,3.06
4343,Auto,9252.13,2.26
4344,Personal,47252.35,3.26
4345,Student,20781.15,3.6
4346,Mortgage,2574.35,3.01
4347,Personal,46136.14,1.8
4348,Auto,49508.04,4.11
4349,Auto,49382.6,4.78
4350,Mortgage,40347.51,5.43
4351,Student,35059.01,1.11
4352,Mortgage,3514.82,3.27
4353,Personal,32567.99,3.62
4354,Auto,11185.64,3.37
4355,Personal,49212.73,2.38
4356,Auto,20614.67,3.54
4357,Personal,30628.74,4.41
4358,Auto,18696.41,2.01
4359,Student,44555.77,1.61
4360,Student,46643.4,1.05
4361,Student,20242.51,1.1
4362,Personal,24505.57,4.39
4363,Personal,41267.84,2.27
4364,Mortgage,41332.5,3.87
4365,Mortgage,11754.45,4.54
4366,Mortgage,41608.74,4.46
4367,Mortgage,11977.73,4.77
4368,Mortgage,28098.01,4.23
4369,Mortgage,25610.29,4.22
4370,Auto,22230.84,4.54
4371,Personal,44761.43,2.6
4372,Student,27664.5,2.08
4373,Student,37572.59,5.0
4374,Personal,46300.25,3.73
4375,Student,12297.18,4.77
4376,Student,48130.08,1.51
4377,Mortgage,30763.9,4.66
4378,Personal,38600.01,4.07
4379,Personal,37133.61,2.73
4380,Auto,4593.21,4.7
4381,Auto,34486.05,3.55
4382,Mortgage,5201.75,3.1
4383,Mortgage,16316.13,4.96
4384,Personal,12852.67,1.79
4385,Mortgage,7234.58,3.41
4386,Mortgage,30454.96,4.55
4387,Personal,21116.32,3.32
4388,Auto,41368.53,4.38
4389,Mortgage,19788.08,5.52
4390,Personal,33124.27,4.5
4391,Personal,19485.24,1.31
4392,Mortgage,32548.88,4.29
4393,Student,26037.9,1.52
4394,Mortgage,22857.12,4.45
4395,Mortgage,45746.61,3.1
4396,Personal,44209.17,2.83
4397,Mortgage,21914.47,4.66
4398,Student,26233.95,4.44
4399,Mortgage,47321.37,5.82
4400,Auto,15937.81,3.41
4401,Personal,5805.62,1.84
4402,Auto,18992.7,4.9
4403,Auto,39670.17,3.25
4404,Auto,26065.66,3.78
4405,Student,41321.01,3.66
4406,Mortgage,5196.49,5.27
4407,Student,3949.56,1.77
4408,Personal,22623.37,4.06
4409,Student,33663.37,3.57
4410,Personal,2427.68,4.95
4411,Personal,38011.95,3.6
4412,Auto,8091.16,4.94
4413,Personal,27623.81,4.34
4414,Auto,45230.57,4.15
4415,Student,38728.69,4.28
4416,Personal,3717.11,4.04
4417,Mortgage,45640.92,5.4
4418,Auto,2409.98,2.75
4419,Mortgage,10962.72,4.24
4420,Personal,10702.31,3.55
4421,Mortgage,2679.16,5.49
4422,Auto,15568.12,3.62
4423,Student,23010.59,1.98
4424,Personal,19060.88,2.78
4425,Auto,4959.54,3.43
4426,Student,18173.52,2.48
4427,Student,24268.51,4.45
4428,Mortgage,26926.66,4.85
4429,Personal,40546.48,3.48
4430,Student,27123.42,4.53
4431,Student,31623.04,1.99
4432,Student,32899.28,1.06
4433,Student,33970.4,3.93
4434,Mortgage,13994.72,3.79
4435,Auto,3759.76,4.98
4436,Student,12464.34,3.27
4437,Student,6526.09,4.93
4438,Auto,17926.41,4.31
4439,Personal,5565.46,1.01
4440,Personal,28085.64,2.44
4441,Student,11425.08,1.56
4442,Auto,28763.95,4.96
4443,Auto,3112.94,2.75
4444,Auto,10698.43,1.31
4445,Mortgage,15891.73,5.21
4446,Auto,49230.49,4.39
4447,Mortgage,16552.62,5.53
4448,Auto,7192.16,1.87
4449,Mortgage,32917.13,3.09
4450,Personal,25608.5,4.63
4451,Mortgage,40548.7,3.76
4452,Mortgage,9458.12,4.84
4453,Mortgage,7854.2,3.5
4454,Student,5307.26,2.36
4455,Student,2121.05,1.48
4456,Auto,30910.63,4.03
4457,Personal,41761.14,4.25
4458,Auto,24499.33,2.23
4459,Mortgage,43610.42,4.33
4460,Personal,16411.8,1.33
4461,Student,25976.21,1.84
4462,Mortgage,25152.39,4.78
4463,Auto,28598.79,2.78
4464,Mortgage,2191.13,5.81
4465,Auto,32845.04,3.94
4466,Mortgage,21939.91,3.16
4467,Auto,7809.01,1.94
4468,Student,18669.82,4.6
4469,Auto,5949.42,2.5
4470,Student,47164.89,1.64
4471,Student,38064.07,4.47
4472,Auto,15013.48,3.8
4473,Student,20184.51,2.5
4474,Auto,14364.5,3.47
4475,Student,34995.45,4.39
4476,Personal,47194.24,4.72
4477,Auto,23425.48,3.95
4478,Auto,23078.69,3.94
4479,Student,31075.29,4.67
4480,Student,20333.19,2.14
4481,Mortgage,11360.85,3.31
4482,Student,38773.41,1.89
4483,Personal,39390.96,1.07
4484,Mortgage,19333.03,5.16
4485,Student,3164.92,4.61
4486,Personal,34790.5,4.67
4487,Auto,12842.3,2.39
4488,Mortgage,36104.8,3.78
4489,Student,34613.52,3.34
4490,Personal,38852.73,1.72
4491,Mortgage,42052.19,3.71
4492,Student,33414.2,3.02
4493,Personal,24082.98,3.31
4494,Auto,46009.06,2.03
4495,Personal,15745.02,4.94
4496,Auto,1492.24,2.76
4497,Auto,4593.67,2.3
4498,Mortgage,9143.88,4.99
4499,Auto,7712.51,2.45
4500,Auto,14162.84,4.2
4501,Auto,30338.2,1.0
4502,Mortgage,16115.99,4.45
4503,Personal,27663.14,1.43
4504,Personal,4290.45,1.5
4505,Auto,12383.04,2.69
4506,Mortgage,15436.55,5.19
4507,Personal,44773.37,1.72
4508,Student,13994.46,1.22
4509,Student,40556.77,3.31
4510,Auto,2104.98,4.88
4511,Personal,24650.03,3.76
4512,Personal,44697.39,3.64
4513,Auto,26294.81,1.29
4514,Personal,25764.23,1.72
4515,Student,34586.42,3.64
4516,Personal,9960.41,2.88
4517,Personal,42122.82,3.22
4518,Mortgage,6412.04,5.87
4519,Auto,27762.79,2.57
4520,Student,38822.0,4.6
4521,Student,36150.04,3.53
4522,Auto,37598.47,1.48
4523,Student,41361.19,3.99
4524,Auto,4846.26,2.42
4525,Personal,35851.77,3.12
4526,Student,39003.23,4.2
4527,Personal,39821.05,4.1
4528,Student,32618.55,4.92
4529,Personal,38617.08,2.19
4530,Student,14991.61,2.45
4531,Personal,44808.19,4.46
4532,Auto,2508.39,3.32
4533,Mortgage,12544.53,5.0
4534,Mortgage,22527.05,4.86
4535,Personal,10781.54,3.13
4536,Mortgage,43340.14,3.1
4537,Personal,45076.01,1.82
4538,Student,36816.71,4.39
4539,Student,12191.72,2.98
4540,Student,23392.27,1.96
4541,Mortgage,43362.4,3.1
4542,Student,39830.92,3.24
4543,Student,12164.95,2.78
4544,Student,46414.41,3.85
4545,Mortgage,47659.95,3.69
4546,Personal,42966.77,4.5
4547,Student,19821.62,1.3
4548,Personal,45518.59,3.75
4549,Auto,12034.54,3.32
4550,Auto,48195.37,4.13
4551,Mortgage,18280.35,4.93
4552,Personal,34177.49,1.2
4553,Student,31741.32,1.14
4554,Mortgage,46257.65,4.81
4555,Auto,1099.87,1.27
4556,Student,16480.14,1.52
4557,Mortgage,29514.94,5.51
4558,Mortgage,25246.06,4.96
4559,Mortgage,39029.57,5.58
4560,Mortgage,40901.53,5.1
4561,Auto,40588.33,2.37
4562,Personal,10327.59,4.4
4563,Student,12382.52,3.41
4564,Personal,40684.48,3.78
4565,Personal,20369.48,3.4
4566,Personal,36676.56,1.1
4567,Personal,32684.74,2.64
4568,Student,40698.61,1.54
4569,Auto,30594.76,4.12
4570,Mortgage,14372.92,5.9
4571,Student,23292.78,2.59
4572,Student,2235.69,3.6
4573,Auto,33113.68,4.67
4574,Student,22421.82,4.45
4575,Mortgage,16795.42,4.48
4576,Student,40293.66,4.59
4577,Student,3821.74,4.37
4578,Personal,26947.19,1.1
4579,Auto,9556.68,1.37
4580,Student,27654.93,2.96
4581,Mortgage,7254.59,4.19
4582,Student,21893.67,2.86
4583,Auto,15951.1,3.47
4584,Auto,37048.34,1.86
4585,Student,29875.0,2.0
4586,Auto,6535.45,4.17
4587,Auto,29456.34,1.63
4588,Student,23685.75,3.1
4589,Mortgage,13272.71,5.86
4590,Personal,31574.29,4.99
4591,Auto,13732.96,3.64
4592,Student,5933.78,1.99
4593,Mortgage,28325.93,3.25
4594,Personal,43054.95,1.41
4595,Auto,33041.98,3.26
4596,Student,32295.21,4.29
4597,Personal,30253.93,3.33
4598,Auto,5736.93,4.99
4599,Personal,31764.08,1.78
4600,Student,49580.71,4.52
4601,Mortgage,3611.68,5.96
4602,Student,30709.95,1.67
4603,Student,26696.02,4.0
4604,Student,43706.33,4.11
4605,Mortgage,22868.15,4.19
4606,Personal,22397.6,1.6
4607,Mortgage,17048.13,5.24
4608,Student,9754.9,4.96
4609,Personal,24889.93,2.45
4610,Mortgage,49344.83,4.56
4611,Auto,41076.26,3.63
4612,Auto,33222.74,3.67
4613,Student,36020.11,1.35
4614,Auto,12585.95,2.44
4615,Mortgage,8243.45,5.76
4616,Auto,14449.3,3.4
4617,Mortgage,26928.59,5.1
4618,Mortgage,8471.4,3.93
4619,Auto,35950.83,4.94
4620,Personal,24307.9,3.02
4621,Mortgage,11988.55,5.07
4622,Personal,42246.05,2.64
4623,Mortgage,16273.28,5.21
4624,Student,21953.96,1.05
4625,Student,31559.03,3.13
4626,Mortgage,48234.52,5.76
4627,Mortgage,13411.82,3.58
4628,Mortgage,18470.47,4.99
4629,Mortgage,15605.07,5.02
4630,Personal,19517.5,4.03
4631,Auto,23666.29,4.65
4632,Auto,48350.92,3.54
4633,Mortgage,3634.4,3.48
4634,Auto,17054.17,3.32
4635,Mortgage,8911.26,3.41
4636,Mortgage,23262.58,5.59
4637,Personal,11601.65,1.78
4638,Mortgage,19289.93,3.72
4639,Auto,17628.96,1.8
4640,Mortgage,45058.63,4.04
4641,Student,34358.41,1.13
4642,Student,43659.46,1.13
4643,Mortgage,31949.93,5.65
4644,Mortgage,2602.91,3.35
4645,Auto,1341.08,2.22
4646,Student,32527.61,2.78
4647,Student,5472.15,2.15
4648,Mortgage,25392.18,3.91
4649,Auto,32042.26,3.18
4650,Mortgage,13371.38,5.02
4651,Student,7972.09,1.95
4652,Mortgage,36799.74,5.39
4653,Personal,42260.52,2.93
4654,Personal,46743.11,3.01
4655,Personal,45019.46,4.16
4656,Personal,18512.26,1.61
4657,Student,43494.06,2.06
4658,Mortgage,11541.23,3.38
4659,Student,3754.19,2.87
4660,Mortgage,12683.27,3.26
4661,Student,40308.06,1.89
4662,Mortgage,16532.06,4.31
4663,Auto,6624.4,1.54
4664,Personal,16904.24,3.76
4665,Student,13510.34,2.66
4666,Student,36057.72,3.04
4667,Personal,26021.7,1.03
4668,Auto,16782.43,3.68
4669,Student,42654.1,4.9
4670,Auto,13485.82,2.21
4671,Personal,4214.05,2.82
4672,Mortgage,49039.04,4.79
4673,Mortgage,4465.61,4.28
4674,Student,6193.55,3.57
4675,Student,6652.31,2.65
4676,Personal,40994.63,1.52
4677,Personal,8927.0,3.41
4678,Student,44352.4,3.14
4679,Mortgage,19113.04,3.33
4680,Student,44793.08,2.86
4681,Personal,31060.78,1.2
4682,Student,10710.94,3.23
4683,Personal,43228.81,3.65
4684,Personal,48082.58,3.88
4685,Auto,24013.85,4.95
4686,Mortgage,28754.55,3.5
4687,Auto,31047.32,4.48
4688,Student,17562.69,4.39
4689,Student,7183.05,2.96
4690,Student,15845.65,2.7
4691,Mortgage,25328.72,3.7
4692,Student,14800.19,4.01
4693,Mortgage,42872.51,5.37
4694,Personal,14128.76,2.36
4695,Mortgage,30990.92,4.52
4696,Auto,34054.69,3.39
4697,Personal,33984.6,2.91
4698,Student,28298.41,1.33
4699,Mortgage,6167.1,3.15
4700,Personal,16593.08,2.43
4701,Personal,35355.92,2.41
4702,Personal,18579.11,4.17
4703,Auto,48215.89,1.07
4704,Student,14454.09,3.42
4705,Auto,19611.75,4.88
4706,Mortgage,46406.25,4.95
4707,Auto,28910.8,3.02
4708,Mortgage,43846.1,4.06
4709,Personal,28503.68,2.4
4710,Personal,3856.05,1.42
4711,Personal,16767.32,2.46
4712,Student,9041.08,3.88
4713,Student,43211.64,3.76
4714,Personal,17042.98,3.36
4715,Personal,45930.29,4.38
4716,Auto,24980.86,1.01
4717,Mortgage,45771.43,5.34
4718,Student,22346.57,2.81
4719,Personal,11489.19,3.44
4720,Student,27133.68,1.31
4721,Student,31937.9,1.23
4722,Mortgage,35741.87,5.29
4723,Personal,47129.02,1.58
4724,Mortgage,48483.71,4.0
4725,Personal,44423.03,2.52
4726,Auto,15107.6,4.06
